Component,Entry Date,Exit Date,Signal,Entry Price,Exit Price,Holding Days Actual,Return,ΔStorage,ΔTemp/HDD/CDD,Price Momentum,Basis Deviation,ΔLNG Feed Gas,Nuclear Drop,Managed Money,Upcoming Outage Risk,Forecasted Balance,SMA Crossover,Volatility Breakout,Confidence
Transco-Z6 (NY),2024-09-11,2024-09-18,STRONG BUY,1.665,1.945,7,0.16816816816816818,0,1,2,1,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z6 (NY),2024-09-12,2024-09-19,STRONG BUY,1.675,1.755,7,0.04776119402985066,0,1,2,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2024-09-17,2024-09-24,STRONG BUY,1.87,1.625,7,-0.13101604278074871,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2024-09-18,2024-09-25,STRONG BUY,1.945,1.475,7,-0.24164524421593828,0,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2024-09-19,2024-09-26,STRONG BUY,1.755,1.615,7,-0.07977207977207972,0,3,1,1,0,3,0,1,0,1,-1,0.5454545454545454
Transco-Z6 (NY),2024-10-09,2024-10-16,STRONG BUY,1.7,2.075,7,0.22058823529411778,0,1,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2024-10-10,2024-10-17,STRONG BUY,1.725,1.91,7,0.1072463768115941,0,1,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2024-10-16,2024-10-23,STRONG BUY,2.075,1.7,7,-0.18072289156626514,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2024-10-17,2024-10-24,STRONG BUY,1.91,1.83,7,-0.04188481675392662,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2024-10-23,2024-10-30,STRONG BUY,1.7,1.67,7,-0.01764705882352943,0,3,0,1,0,3,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2024-10-24,2024-10-31,STRONG BUY,1.83,1.73,7,-0.054644808743169446,0,1,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2024-10-25,2024-11-01,STRONG BUY,1.925,1.5,7,-0.2207792207792208,0,1,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2024-11-19,2024-11-26,STRONG BUY,1.895,2.86,7,0.5092348284960422,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2024-11-20,2024-11-27,STRONG BUY,2.015,3.21,7,0.5930521091811414,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2024-11-21,2024-11-28,STRONG BUY,2.35,3.21,7,0.36595744680851056,0,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z6 (NY),2024-11-22,2024-11-29,STRONG BUY,2.69,3.21,7,0.19330855018587362,0,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z6 (NY),2024-11-26,2024-12-03,STRONG BUY,2.86,4.3,7,0.5034965034965035,0,3,1,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2024-11-27,2024-12-04,STRONG BUY,3.21,2.9,7,-0.09657320872274146,0,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z6 (NY),2024-12-01,2024-12-08,STRONG BUY,3.69,2.7,7,-0.26829268292682923,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2024-12-03,2024-12-10,STRONG BUY,4.3,2.74,7,-0.3627906976744185,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2024-12-06,2024-12-13,STRONG BUY,4.045,3.82,7,-0.05562422744128556,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (NY),2024-12-12,2024-12-19,STRONG BUY,4.085,3.1,7,-0.24112607099143205,0,3,1,2,0,1,0,1,0,1,1,0.6363636363636364
Transco-Z6 (NY),2024-12-21,2024-12-28,STRONG BUY,10.0,2.335,7,-0.7665,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (NY),2024-12-23,2024-12-30,STRONG BUY,10.0,2.335,7,-0.7665,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2023-02-01,2023-02-08,STRONG BUY,4.545,2.33,7,-0.48734873487348734,0,3,2,2,0,3,0,1,0,-1,1,0.5454545454545454
Transco-Z6 (non-NY north),2023-02-03,2023-02-10,STRONG BUY,17.88,2.045,7,-0.8856263982102909,0,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z6 (non-NY north),2023-03-01,2023-03-08,STRONG BUY,2.37,2.53,7,0.06751054852320662,0,3,1,1,0,3,0,1,0,1,-1,0.5454545454545454
Transco-Z6 (non-NY north),2023-03-02,2023-03-09,STRONG BUY,2.425,2.44,7,0.00618556701030933,0,3,1,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY north),2023-03-03,2023-03-10,STRONG BUY,2.61,2.43,7,-0.0689655172413792,0,3,1,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY north),2023-03-07,2023-03-14,STRONG BUY,2.625,2.695,7,0.026666666666666606,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY north),2023-03-08,2023-03-15,STRONG BUY,2.53,2.57,7,0.015810276679841914,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2023-03-14,2023-03-21,STRONG BUY,2.695,2.0,7,-0.2578849721706864,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY north),2023-03-15,2023-03-22,STRONG BUY,2.57,1.785,7,-0.3054474708171206,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2023-05-01,2023-05-08,STRONG BUY,1.87,1.44,7,-0.22994652406417118,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY north),2023-05-02,2023-05-09,STRONG BUY,2.115,1.39,7,-0.34278959810874715,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY north),2023-05-24,2023-05-31,STRONG BUY,1.555,1.485,7,-0.045016077170417904,0,1,1,1,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z6 (non-NY north),2023-06-01,2023-06-08,STRONG BUY,1.46,1.465,7,0.0034246575342466545,0,1,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2023-06-14,2023-06-21,STRONG BUY,1.41,1.28,7,-0.09219858156028361,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2023-06-27,2023-07-04,STRONG BUY,1.63,1.445,7,-0.11349693251533732,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY north),2023-06-28,2023-07-04,STRONG BUY,1.58,1.445,6,-0.08544303797468354,0,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2023-06-30,2023-07-07,STRONG BUY,1.565,1.595,7,0.019169329073482445,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2023-07-06,2023-07-13,STRONG BUY,1.815,1.805,7,-0.005509641873278242,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY north),2023-07-11,2023-07-18,STRONG BUY,1.76,1.685,7,-0.04261363636363634,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY north),2023-07-12,2023-07-19,STRONG BUY,2.025,1.835,7,-0.09382716049382714,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY north),2023-07-19,2023-07-26,STRONG BUY,1.835,1.98,7,0.0790190735694823,0,3,1,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY north),2023-07-27,2023-08-03,STRONG BUY,1.99,1.15,7,-0.42211055276381915,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2023-08-16,2023-08-23,STRONG BUY,1.42,1.28,7,-0.09859154929577459,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2023-09-06,2023-09-13,STRONG BUY,2.055,1.705,7,-0.17031630170316306,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY north),2023-09-07,2023-09-14,STRONG BUY,2.065,1.625,7,-0.21307506053268763,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2023-10-05,2023-10-12,STRONG BUY,1.29,1.325,7,0.02713178294573637,0,1,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2023-10-10,2023-10-17,STRONG BUY,1.255,1.395,7,0.11155378486055788,0,1,1,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY north),2023-10-12,2023-10-19,STRONG BUY,1.325,1.52,7,0.14716981132075477,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2023-10-17,2023-10-24,STRONG BUY,1.395,1.565,7,0.12186379928315406,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY north),2023-10-18,2023-10-25,STRONG BUY,1.455,1.275,7,-0.12371134020618567,0,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2023-10-19,2023-10-26,STRONG BUY,1.52,1.15,7,-0.243421052631579,0,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2023-10-31,2023-11-07,STRONG BUY,2.53,1.515,7,-0.40118577075098816,0,1,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY north),2023-11-01,2023-11-08,STRONG BUY,2.3,1.66,7,-0.2782608695652174,0,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2023-11-02,2023-11-09,STRONG BUY,2.115,1.6,7,-0.24349881796690312,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2023-11-10,2023-11-17,STRONG BUY,1.865,2.05,7,0.09919571045576399,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY north),2023-11-14,2023-11-21,STRONG BUY,2.4,2.345,7,-0.02291666666666655,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY north),2023-11-16,2023-11-23,STRONG BUY,2.26,2.31,7,0.022123893805309856,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2023-12-06,2023-12-13,STRONG BUY,3.06,2.085,7,-0.3186274509803922,0,3,1,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY north),2024-01-10,2024-01-17,STRONG BUY,2.985,17.225,7,4.770519262981575,0,3,1,2,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z6 (non-NY north),2024-01-13,2024-01-20,STRONG BUY,14.105,9.015,7,-0.3608649415101028,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY north),2024-02-29,2024-03-07,STRONG BUY,1.575,1.545,7,-0.019047619047619067,0,3,1,1,0,3,0,1,0,-1,1,0.5454545454545454
Transco-Z6 (non-NY north),2024-03-07,2024-03-14,STRONG BUY,1.545,1.085,7,-0.2977346278317152,0,3,1,1,0,3,0,1,0,-1,1,0.5454545454545454
Transco-Z6 (non-NY north),2024-04-01,2024-04-08,STRONG BUY,1.485,1.5,7,0.010101010101010034,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY north),2024-04-02,2024-04-09,STRONG BUY,1.665,1.32,7,-0.2072072072072072,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY north),2024-04-03,2024-04-10,STRONG BUY,1.7,1.495,7,-0.12058823529411757,0,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2024-04-04,2024-04-11,STRONG BUY,1.73,1.395,7,-0.1936416184971098,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2024-04-05,2024-04-12,STRONG BUY,1.675,1.425,7,-0.14925373134328357,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2024-04-25,2024-05-02,STRONG BUY,1.53,1.345,7,-0.12091503267973859,0,3,2,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY north),2024-05-01,2024-05-08,STRONG BUY,1.425,1.645,7,0.15438596491228068,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2024-05-08,2024-05-15,STRONG BUY,1.645,1.49,7,-0.09422492401215807,0,1,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2024-05-09,2024-05-15,STRONG BUY,1.6,1.49,6,-0.06875000000000006,0,1,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2024-05-10,2024-05-17,STRONG BUY,1.58,1.61,7,0.018987341772151913,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2024-05-17,2024-05-24,STRONG BUY,1.61,1.81,7,0.12422360248447202,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2024-06-13,2024-06-20,STRONG BUY,1.61,2.02,7,0.2546583850931676,0,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z6 (non-NY north),2024-06-14,2024-06-21,STRONG BUY,1.685,2.11,7,0.2522255192878337,0,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2024-06-18,2024-06-25,STRONG BUY,2.185,2.135,7,-0.02288329519450813,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY north),2024-08-01,2024-08-08,STRONG BUY,1.68,1.35,7,-0.19642857142857134,0,3,2,1,0,3,0,1,0,-1,1,0.5454545454545454
Transco-Z6 (non-NY north),2024-08-16,2024-08-23,STRONG BUY,1.68,1.22,7,-0.2738095238095238,0,3,2,2,0,3,0,1,0,-1,1,0.5454545454545454
Transco-Z6 (non-NY north),2024-09-05,2024-09-12,STRONG BUY,1.545,1.625,7,0.05177993527508096,0,3,0,1,0,3,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY north),2024-09-06,2024-09-13,STRONG BUY,1.53,1.63,7,0.06535947712418291,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2024-09-11,2024-09-18,STRONG BUY,1.6,1.83,7,0.14375,0,1,2,1,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z6 (non-NY north),2024-09-12,2024-09-19,STRONG BUY,1.625,1.66,7,0.02153846153846149,0,3,2,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2024-09-17,2024-09-24,STRONG BUY,1.74,1.56,7,-0.10344827586206894,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY north),2024-09-18,2024-09-25,STRONG BUY,1.83,1.38,7,-0.24590163934426237,0,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2024-10-08,2024-10-15,STRONG BUY,1.61,1.41,7,-0.12422360248447216,0,1,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY north),2024-10-09,2024-10-16,STRONG BUY,1.665,1.985,7,0.19219219219219222,0,1,2,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2024-10-10,2024-10-17,STRONG BUY,1.695,1.865,7,0.10029498525073742,0,1,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2024-10-16,2024-10-23,STRONG BUY,1.985,1.64,7,-0.1738035264483628,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY north),2024-10-17,2024-10-24,STRONG BUY,1.865,1.785,7,-0.042895442359249365,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2024-10-23,2024-10-30,STRONG BUY,1.64,1.63,7,-0.0060975609756097615,0,1,0,1,0,3,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY north),2024-10-24,2024-10-31,STRONG BUY,1.785,1.72,7,-0.03641456582633051,0,1,1,1,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z6 (non-NY north),2024-10-25,2024-11-01,STRONG BUY,1.835,1.455,7,-0.20708446866485009,0,1,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2024-11-19,2024-11-26,STRONG BUY,1.84,2.79,7,0.5163043478260869,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY north),2024-11-20,2024-11-27,STRONG BUY,1.965,3.17,7,0.6132315521628497,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2024-11-21,2024-11-28,STRONG BUY,2.295,3.17,7,0.3812636165577342,0,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z6 (non-NY north),2024-11-22,2024-11-29,STRONG BUY,2.635,3.17,7,0.20303605313092987,0,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z6 (non-NY north),2024-11-26,2024-12-03,STRONG BUY,2.79,3.85,7,0.3799283154121864,0,3,1,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY north),2024-11-27,2024-12-04,STRONG BUY,3.17,2.825,7,-0.10883280757097784,0,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z6 (non-NY north),2024-12-01,2024-12-08,STRONG BUY,3.625,2.6,7,-0.2827586206896551,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY north),2024-12-03,2024-12-10,STRONG BUY,3.85,2.625,7,-0.3181818181818182,0,3,1,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY north),2024-12-06,2024-12-13,STRONG BUY,3.75,3.48,7,-0.07200000000000001,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY north),2024-12-12,2024-12-19,STRONG BUY,3.94,2.94,7,-0.25380710659898476,0,3,2,2,0,1,0,1,0,1,1,0.6363636363636364
Transco-Z6 (non-NY north),2024-12-21,2024-12-28,STRONG BUY,7.24,2.195,7,-0.6968232044198894,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY north),2024-12-23,2024-12-30,STRONG BUY,7.24,2.195,7,-0.6968232044198894,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY),2023-02-01,2023-02-08,STRONG BUY,4.545,2.33,7,-0.48734873487348734,0,3,2,2,0,3,0,1,0,-1,1,0.5454545454545454
Transco-Z6 (non-NY),2023-02-03,2023-02-10,STRONG BUY,17.88,2.045,7,-0.8856263982102909,0,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z6 (non-NY),2023-03-01,2023-03-08,STRONG BUY,2.37,2.53,7,0.06751054852320662,0,3,1,1,0,3,0,1,0,1,-1,0.5454545454545454
Transco-Z6 (non-NY),2023-03-02,2023-03-09,STRONG BUY,2.425,2.44,7,0.00618556701030933,0,3,1,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY),2023-03-03,2023-03-10,STRONG BUY,2.61,2.43,7,-0.0689655172413792,0,3,1,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY),2023-03-07,2023-03-14,STRONG BUY,2.625,2.695,7,0.026666666666666606,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY),2023-03-08,2023-03-15,STRONG BUY,2.53,2.57,7,0.015810276679841914,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY),2023-03-14,2023-03-21,STRONG BUY,2.695,2.0,7,-0.2578849721706864,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY),2023-03-15,2023-03-22,STRONG BUY,2.57,1.785,7,-0.3054474708171206,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY),2023-05-01,2023-05-08,STRONG BUY,1.87,1.44,7,-0.22994652406417118,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY),2023-05-02,2023-05-09,STRONG BUY,2.115,1.39,7,-0.34278959810874715,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY),2023-05-24,2023-05-31,STRONG BUY,1.555,1.485,7,-0.045016077170417904,0,1,1,1,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z6 (non-NY),2023-06-01,2023-06-08,STRONG BUY,1.46,1.465,7,0.0034246575342466545,0,1,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY),2023-06-14,2023-06-21,STRONG BUY,1.41,1.28,7,-0.09219858156028361,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY),2023-06-27,2023-07-04,STRONG BUY,1.63,1.445,7,-0.11349693251533732,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY),2023-06-28,2023-07-04,STRONG BUY,1.58,1.445,6,-0.08544303797468354,0,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY),2023-06-30,2023-07-07,STRONG BUY,1.565,1.595,7,0.019169329073482445,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY),2023-07-06,2023-07-13,STRONG BUY,1.815,1.805,7,-0.005509641873278242,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY),2023-07-11,2023-07-18,STRONG BUY,1.76,1.685,7,-0.04261363636363634,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY),2023-07-12,2023-07-19,STRONG BUY,2.025,1.835,7,-0.09382716049382714,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY),2023-07-19,2023-07-26,STRONG BUY,1.835,1.98,7,0.0790190735694823,0,3,1,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY),2023-07-27,2023-08-03,STRONG BUY,1.99,1.15,7,-0.42211055276381915,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY),2023-08-16,2023-08-23,STRONG BUY,1.42,1.28,7,-0.09859154929577459,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY),2023-09-06,2023-09-13,STRONG BUY,2.055,1.705,7,-0.17031630170316306,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY),2023-09-07,2023-09-14,STRONG BUY,2.065,1.625,7,-0.21307506053268763,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY),2023-10-05,2023-10-12,STRONG BUY,1.29,1.325,7,0.02713178294573637,0,1,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY),2023-10-10,2023-10-17,STRONG BUY,1.255,1.395,7,0.11155378486055788,0,1,1,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY),2023-10-12,2023-10-19,STRONG BUY,1.325,1.52,7,0.14716981132075477,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY),2023-10-17,2023-10-24,STRONG BUY,1.395,1.565,7,0.12186379928315406,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY),2023-10-18,2023-10-25,STRONG BUY,1.455,1.275,7,-0.12371134020618567,0,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY),2023-10-19,2023-10-26,STRONG BUY,1.52,1.15,7,-0.243421052631579,0,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY),2023-10-31,2023-11-07,STRONG BUY,2.53,1.515,7,-0.40118577075098816,0,1,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY),2023-11-01,2023-11-08,STRONG BUY,2.3,1.66,7,-0.2782608695652174,0,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY),2023-11-02,2023-11-09,STRONG BUY,2.115,1.6,7,-0.24349881796690312,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY),2023-11-10,2023-11-17,STRONG BUY,1.865,2.05,7,0.09919571045576399,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY),2023-11-14,2023-11-21,STRONG BUY,2.4,2.345,7,-0.02291666666666655,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY),2023-11-16,2023-11-23,STRONG BUY,2.26,2.31,7,0.022123893805309856,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 (non-NY),2023-12-06,2023-12-13,STRONG BUY,3.06,2.085,7,-0.3186274509803922,0,3,1,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 (non-NY),2024-01-10,2024-01-17,STRONG BUY,2.985,17.225,7,4.770519262981575,0,3,1,2,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z6 (non-NY),2024-01-13,2024-01-20,STRONG BUY,14.105,9.015,7,-0.3608649415101028,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 Sta-210,2023-02-02,2023-02-09,STRONG BUY,18.0153,2.0446,7,-0.886507579668393,0,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z6 Sta-210,2023-03-01,2023-03-08,STRONG BUY,2.4224,2.4385,7,0.0066463011889034765,0,3,1,2,0,3,0,1,0,1,1,0.6363636363636364
Transco-Z6 Sta-210,2023-03-02,2023-03-09,STRONG BUY,2.6096,2.427,7,-0.0699724095646842,0,3,1,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 Sta-210,2023-03-06,2023-03-13,STRONG BUY,2.6239,2.6941,7,0.02675406837150816,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 Sta-210,2023-03-13,2023-03-20,STRONG BUY,2.6941,2.0004,7,-0.2574885861697785,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 Sta-210,2023-05-01,2023-05-08,STRONG BUY,2.1141,1.3889,7,-0.3430301310250225,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 Sta-210,2023-05-23,2023-05-30,STRONG BUY,1.5569,1.4867,7,-0.045089601130451566,0,1,1,1,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 Sta-210,2023-06-26,2023-07-03,STRONG BUY,1.6288,1.4449,7,-0.11290520628683691,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 Sta-210,2023-06-28,2023-07-04,STRONG BUY,1.6116,1.4449,6,-0.10343757756267055,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
Transco-Z6 Sta-210,2023-07-10,2023-07-16,STRONG BUY,1.7606,1.5497,6,-0.11978870839486531,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
Transco-Z6 Sta-210,2023-07-11,2023-07-18,STRONG BUY,2.023,1.8378,7,-0.09154720711814138,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
