ticker,series_id,series_desc,metadata_desc,entity_name,cmdty_class,sub_cmdty_desc,asset_name,region_name,country_name,state_name,province_name,status,series_type,sub_region,table_name,mongo_id,metadata_uuid,entity_id
,,,Net Income - Downstream,Chevron Corporation,,,,Worldwide,,,,TRUE,,,,56b0c8065189adae2ceb650d,961b5070-c531-11e5-93e1-53e72192c8b1,558ae05dc8dbd68523f2e269
,,,Net Income - Upstream,Chevron Corporation,,,,Worldwide,,,,TRUE,,,,56b0c8d95189adae2ceb6513,8d477cd0-c531-11e5-93e1-53e72192c8b1,558ae05dc8dbd68523f2e269
,,,NGL Gross Price,Chevron Corporation,Natural Gas Liquids (NGL),,,Worldwide,,,,TRUE,,,,563240de0b3cfc001a44d58a,a1500c90-c533-11e5-93e1-53e72192c8b1,558ae05dc8dbd68523f2e269
,,,NGL Gross Price,Chevron Corporation,Natural Gas Liquids (NGL),,,North America,United States,,,TRUE,,,,563240de0b3cfc001a44d58a,b6082820-c533-11e5-93e1-53e72192c8b1,558ae05dc8dbd68523f2e269
,,,Operating Expenses,Chevron Corporation,Financial,,,Worldwide,United States,,,TRUE,,,,57e45e2f4c3d62134e273f1c,2a7f8090-e4c8-11e6-b773-ad164365a341,558ae05dc8dbd68523f2e269
,,,Partners Equity,Chevron Corporation,Financial,,,Worldwide,United States,,,TRUE,,,,584abaa24c1027f16a54117b,832a9690-e4c7-11e6-b773-ad164365a341,558ae05dc8dbd68523f2e269
,,,Production,Chevron Corporation,Natural Gas,,,Worldwide,United States,,,TRUE,,,,569fa08bff90363b6dab6e61,04e3cc70-c533-11e5-93e1-53e72192c8b1,558ae05dc8dbd68523f2e269
,,,Production,Chevron Corporation,Barrel of Oil Equivalent (BOE),,,United States,United States,,,TRUE,,,,569fa08bff90363b6dab6e61,2553efd0-c533-11e5-93e1-53e72192c8b1,558ae05dc8dbd68523f2e269
,,,Production,Chevron Corporation,Liquids,,,United States,United States,,,TRUE,,,,569fa08bff90363b6dab6e61,72f2ce60-c532-11e5-93e1-53e72192c8b1,558ae05dc8dbd68523f2e269
,,,Production,Chevron Corporation,Barrel of Oil Equivalent (BOE),,,International,,,,TRUE,,,,569fa08bff90363b6dab6e61,2f42f770-c533-11e5-93e1-53e72192c8b1,558ae05dc8dbd68523f2e269
,,,Production,Chevron Corporation,Barrel of Oil Equivalent (BOE),,,Worldwide,United States,,,TRUE,,,,569fa08bff90363b6dab6e61,38069e70-c533-11e5-93e1-53e72192c8b1,558ae05dc8dbd68523f2e269
,,,Production,Chevron Corporation,Natural Gas,,,International,,,,TRUE,,,,569fa08bff90363b6dab6e61,f760c8a0-c532-11e5-93e1-53e72192c8b1,558ae05dc8dbd68523f2e269
,,,Production,Chevron Corporation,Liquids,,,International,,,,TRUE,,,,569fa08bff90363b6dab6e61,83d502c0-c532-11e5-93e1-53e72192c8b1,558ae05dc8dbd68523f2e269
,,,Production,Chevron Corporation,Liquids,,,Worldwide,United States,,,TRUE,,,,569fa08bff90363b6dab6e61,8e22a520-c532-11e5-93e1-53e72192c8b1,558ae05dc8dbd68523f2e269
,,,Production,Chevron Corporation,Natural Gas,,,United States,United States,,,TRUE,,,,569fa08bff90363b6dab6e61,ecfa9530-c532-11e5-93e1-53e72192c8b1,558ae05dc8dbd68523f2e269
,,,Production Forecast - Base,Chevron Corporation,Natural Gas,,,United States,United States,,,TRUE,,,,573a6b7436f45b7a0f4d8dda,ec777790-21ad-11e6-99a4-c13e9907d0bc,558ae05dc8dbd68523f2e269
,,,Production Forecast - Base,Chevron Corporation,Liquids,,,United States,United States,,,TRUE,,,,573a6b7436f45b7a0f4d8dda,dc8f5aa0-21ad-11e6-99a4-c13e9907d0bc,558ae05dc8dbd68523f2e269
,,,Production Forecast - Base,Chevron Corporation,Barrel of Oil Equivalent (BOE),,,United States,United States,,,TRUE,,,,573a6b7436f45b7a0f4d8dda,a0053c30-0389-11e7-b03a-cf242f1b8606,558ae05dc8dbd68523f2e269
,,,Reserves - 1P,Chevron Corporation,Barrel of Oil Equivalent (BOE),,,Worldwide,United States,,,TRUE,,,,5857fea4f8ca6a325153b310,fb16c5d0-e4c6-11e6-b773-ad164365a341,558ae05dc8dbd68523f2e269
,,,Reserves - 1P - Proved Developed Producing,Chevron Corporation,Barrel of Oil Equivalent (BOE),,,Worldwide,United States,,,TRUE,,,,585808b3c0c2b7505502abbe,0f16b4f0-e4c7-11e6-b773-ad164365a341,558ae05dc8dbd68523f2e269
,,,Reserves - 1P - Proved Undeveloped,Chevron Corporation,Barrel of Oil Equivalent (BOE),,,Worldwide,United States,,,TRUE,,,,585808c3c0c2b7505502abc0,1eabcfe0-e4c7-11e6-b773-ad164365a341,558ae05dc8dbd68523f2e269
,,,Revenues,Chevron Corporation,Financial,,,Worldwide,United States,,,TRUE,,,,55b940ef6d0133806cb05cb8,3e202e20-e4c7-11e6-b773-ad164365a341,558ae05dc8dbd68523f2e269
,,,Total Assets,Chevron Corporation,Financial,,,Worldwide,United States,,,TRUE,,,,584ab9d74c1027f16a541179,6c1466c0-e4c7-11e6-b773-ad164365a341,558ae05dc8dbd68523f2e269
,,,Total Current Liability,Chevron Corporation,Financial,,,Worldwide,United States,,,TRUE,,,,57d997823ae611cf7dc76638,77fad190-e4c7-11e6-b773-ad164365a341,558ae05dc8dbd68523f2e269
,,,Capital Spending,Chinook Energy Inc,Capital Spending,,,Canada,Canada,,,TRUE,,,,57236ef77a4ce4e550a7c357,179a9690-0291-11e7-9af1-0ff64cd5d17d,558ae067c8dbd68523f2e2f0
,,,Capital Spending - Forecast,Chinook Energy Inc,Financial,Capital Budget,,Western Canadian Sedimentary Basin,Canada,,,TRUE,,,,579b539b1b71bcbe47e0de89,9be3d850-eee9-11e6-a15b-93cd71d8eaf0,558ae067c8dbd68523f2e2f0
,,,Cash and Cash Equivalents,Chinook Energy Inc,Financial,,,Western Canadian Sedimentary Basin,Canada,,,TRUE,,,,57f509dfdf15d7901a674fa5,f8f9e990-eee8-11e6-a15b-93cd71d8eaf0,558ae067c8dbd68523f2e2f0
,,,Cash Flow from Financing,Chinook Energy Inc,Financial,,,Western Canadian Sedimentary Basin,Canada,,,TRUE,,,,57f50986df15d7901a674fa4,eb2c2120-eee8-11e6-a15b-93cd71d8eaf0,558ae067c8dbd68523f2e2f0
,,,Cash Flow from Investing,Chinook Energy Inc,Financial,,,Western Canadian Sedimentary Basin,Canada,,,TRUE,,,,57f50977df15d7901a674fa3,f1c016e0-eee8-11e6-a15b-93cd71d8eaf0,558ae067c8dbd68523f2e2f0
,,,Cash Flow from Operations,Chinook Energy Inc,Financial,,,Western Canadian Sedimentary Basin,Canada,,,TRUE,,,,57236ec77a4ce4e550a7c355,e22ad4e0-eee8-11e6-a15b-93cd71d8eaf0,558ae067c8dbd68523f2e2f0
,,,Current Assets,Chinook Energy Inc,Financial,,,Western Canadian Sedimentary Basin,Canada,,,TRUE,,,,5857fe0ef8ca6a325153b30f,5d01ef10-eee8-11e6-a15b-93cd71d8eaf0,558ae067c8dbd68523f2e2f0
,,,DD&A Expense,Chinook Energy Inc,Financial,,,Western Canadian Sedimentary Basin,Canada,,,TRUE,,,,56214f9637340954121ae57a,98920ab0-eee8-11e6-a15b-93cd71d8eaf0,558ae067c8dbd68523f2e2f0
,,,Long Term Debt,Chinook Energy Inc,Financial,,,Western Canadian Sedimentary Basin,Canada,,,TRUE,,,,57d9862e3ae611cf7dc76607,75e4c890-eee8-11e6-a15b-93cd71d8eaf0,558ae067c8dbd68523f2e2f0
,,,Net Income,Chinook Energy Inc,Financial,,,Western Canadian Sedimentary Basin,Canada,,,TRUE,,,,56a6876b3eab55b56001d8e3,a7406f20-eee8-11e6-a15b-93cd71d8eaf0,558ae067c8dbd68523f2e2f0
,,,Operating Expenses,Chinook Energy Inc,Financial,,,Western Canadian Sedimentary Basin,Canada,,,TRUE,,,,57e45e2f4c3d62134e273f1c,9f1ba030-eee8-11e6-a15b-93cd71d8eaf0,558ae067c8dbd68523f2e2f0
,,,Partners Equity,Chinook Energy Inc,Financial,,,Western Canadian Sedimentary Basin,Canada,,,TRUE,,,,584abaa24c1027f16a54117b,7de40e20-eee8-11e6-a15b-93cd71d8eaf0,558ae067c8dbd68523f2e2f0
,,,Production,Chinook Energy Inc,Natural Gas Liquids (NGL),,,Western Canadian Sedimentary Basin,Canada,,British Columbia,TRUE,,,,569fa08bff90363b6dab6e61,acedcf10-21cc-11e6-99a4-c13e9907d0bc,558ae067c8dbd68523f2e2f0
,,,Production,Chinook Energy Inc,Barrel of Oil Equivalent (BOE),,,Western Canadian Sedimentary Basin,Canada,,British Columbia,TRUE,,,,569fa08bff90363b6dab6e61,daa091e0-21cc-11e6-99a4-c13e9907d0bc,558ae067c8dbd68523f2e2f0
,,,Production,Chinook Energy Inc,Natural Gas,,,Western Canadian Sedimentary Basin,Canada,,British Columbia,TRUE,,,,569fa08bff90363b6dab6e61,bc0ecb70-21cc-11e6-99a4-c13e9907d0bc,558ae067c8dbd68523f2e2f0
,,,Production,Chinook Energy Inc,Crude Oil,,,Western Canadian Sedimentary Basin,Canada,,British Columbia,TRUE,,,,569fa08bff90363b6dab6e61,9541a0d0-21cc-11e6-99a4-c13e9907d0bc,558ae067c8dbd68523f2e2f0
,,,Production Forecast - Base,Chinook Energy Inc,Barrel of Oil Equivalent (BOE),,,Western Canadian Sedimentary Basin,Canada,,,TRUE,,,,573a6b7436f45b7a0f4d8dda,eaa16a50-0291-11e7-9af1-0ff64cd5d17d,558ae067c8dbd68523f2e2f0
,,,Production Forecast - Base,Chinook Energy Inc,Crude Oil,,,Western Canadian Sedimentary Basin,Canada,,,TRUE,,,,573a6b7436f45b7a0f4d8dda,b76fffe0-eee9-11e6-a15b-93cd71d8eaf0,558ae067c8dbd68523f2e2f0
,,,Production Forecast - Base,Chinook Energy Inc,Natural Gas,,,Western Canadian Sedimentary Basin,Canada,,,TRUE,,,,573a6b7436f45b7a0f4d8dda,c5726ce0-eee9-11e6-a15b-93cd71d8eaf0,558ae067c8dbd68523f2e2f0
,,,Production Forecast - Base,Chinook Energy Inc,Natural Gas Liquids (NGL),,,Western Canadian Sedimentary Basin,Canada,,,TRUE,,,,573a6b7436f45b7a0f4d8dda,bf00a520-eee9-11e6-a15b-93cd71d8eaf0,558ae067c8dbd68523f2e2f0
,,,Reserves - 1P,Chinook Energy Inc,Reserves,,,Western Canadian Sedimentary Basin,Canada,,,TRUE,,,,5857fea4f8ca6a325153b310,3ccfc9a0-eee9-11e6-a15b-93cd71d8eaf0,558ae067c8dbd68523f2e2f0
,,,Reserves - 1P - Proved Developed Non-Producing,Chinook Energy Inc,Reserves,,,Western Canadian Sedimentary Basin,Canada,,,TRUE,,,,585808b7c0c2b7505502abbf,21c5a350-eee9-11e6-a15b-93cd71d8eaf0,558ae067c8dbd68523f2e2f0
,,,Reserves - 1P - Proved Developed Producing,Chinook Energy Inc,Reserves,,,Western Canadian Sedimentary Basin,Canada,,,TRUE,,,,585808b3c0c2b7505502abbe,166a3a70-eee9-11e6-a15b-93cd71d8eaf0,558ae067c8dbd68523f2e2f0
,,,Reserves - 1P - Proved Undeveloped,Chinook Energy Inc,Reserves,,,Western Canadian Sedimentary Basin,Canada,,,TRUE,,,,585808c3c0c2b7505502abc0,2ef975b0-eee9-11e6-a15b-93cd71d8eaf0,558ae067c8dbd68523f2e2f0
,,,Revenues,Chinook Energy Inc,Financial,Operating Results,,Western Canadian Sedimentary Basin,Canada,,,TRUE,,,,55b940ef6d0133806cb05cb8,8ca892a0-eee8-11e6-a15b-93cd71d8eaf0,558ae067c8dbd68523f2e2f0
,,,Total Assets,Chinook Energy Inc,Financial,,,Western Canadian Sedimentary Basin,Canada,,,TRUE,,,,584ab9d74c1027f16a541179,65508d20-eee8-11e6-a15b-93cd71d8eaf0,558ae067c8dbd68523f2e2f0
,,,Total Current Liability,Chinook Energy Inc,Financial,,,Western Canadian Sedimentary Basin,Canada,,,TRUE,,,,57d997823ae611cf7dc76638,6cbdf2f0-eee8-11e6-a15b-93cd71d8eaf0,558ae067c8dbd68523f2e2f0
,,,Average Realized Price,Cimarex Energy Co.,Natural Gas,,,United States,United States,,,TRUE,,,,56214f7837340954121ae577,2d7de770-f1ec-11e5-a744-378443196c1f,558ae069c8dbd68523f2e311
,,,Average Realized Price,Cimarex Energy Co.,Crude Oil,,,United States,United States,,,TRUE,,,,56214f7837340954121ae577,0f0eeb40-f1ec-11e5-a744-378443196c1f,558ae069c8dbd68523f2e311
,,,Average Realized Price,Cimarex Energy Co.,Natural Gas Liquids (NGL),,,United States,United States,,,TRUE,,,,56214f7837340954121ae577,1d37cc00-f1ec-11e5-a744-378443196c1f,558ae069c8dbd68523f2e311
,,,Capital Spending,Cimarex Energy Co.,Financial,Capital Budget,,United States,United States,,,TRUE,,,,57236ef77a4ce4e550a7c357,87b18a60-6638-11e6-98e6-83fa0906281e,558ae069c8dbd68523f2e311
,,,Capital Spending - Forecast,Cimarex Energy Co.,Financial,Capital Budget,,United States,United States,,,TRUE,,,,579b539b1b71bcbe47e0de89,996a6fb0-6638-11e6-98e6-83fa0906281e,558ae069c8dbd68523f2e311
,,,Cash and Cash Equivalents,Cimarex Energy Co.,Financial,,,United States,United States,,,TRUE,,,,57f509dfdf15d7901a674fa5,41094700-9096-11e6-9c48-7fed9788287a,558ae069c8dbd68523f2e311
,,,Cash Flow from Financing,Cimarex Energy Co.,Financial,,,United States,United States,,,TRUE,,,,57f50986df15d7901a674fa4,390a0170-9096-11e6-9c48-7fed9788287a,558ae069c8dbd68523f2e311
,,,Cash Flow from Investing,Cimarex Energy Co.,Financial,,,United States,United States,,,TRUE,,,,57f50977df15d7901a674fa3,30c80d90-9096-11e6-9c48-7fed9788287a,558ae069c8dbd68523f2e311
,,,Cash Flow from Operations,Cimarex Energy Co.,Financial,,,United States,United States,,,TRUE,,,,57236ec77a4ce4e550a7c355,267e89e0-9096-11e6-9c48-7fed9788287a,558ae069c8dbd68523f2e311
,,,Current Assets,Cimarex Energy Co.,,,,,United States,,,TRUE,,,,5857fe0ef8ca6a325153b30f,5ce88ed0-f537-11e6-a8ad-bb4187065983,558ae069c8dbd68523f2e311
,,,Current Assets,Cimarex Energy Co.,,,,,United States,,,TRUE,,,,5857fe0ef8ca6a325153b30f,133255c0-f530-11e6-a8ad-bb4187065983,558ae069c8dbd68523f2e311
,,,DD&A Expense,Cimarex Energy Co.,,,,,United States,,,TRUE,,,,56214f9637340954121ae57a,f72d7bc0-f52f-11e6-a8ad-bb4187065983,558ae069c8dbd68523f2e311
,,,DD&A Expense,Cimarex Energy Co.,,,,,,,,TRUE,,,,56214f9637340954121ae57a,4414d080-f537-11e6-a8ad-bb4187065983,558ae069c8dbd68523f2e311
,,,Exploration Expenses,Cimarex Energy Co.,,,,,,,,TRUE,,,,56b0ec565e9743af367eb430,4ad3a6d0-f537-11e6-a8ad-bb4187065983,558ae069c8dbd68523f2e311
,,,Hedges,Cimarex Energy Co.,Crude Oil,,,,United States,,,TRUE,,,,58580083f8ca6a325153b31c,45d2ff70-f530-11e6-a8ad-bb4187065983,558ae069c8dbd68523f2e311
,,,Hedges,Cimarex Energy Co.,Natural Gas,,,,United States,,,TRUE,,,,58580083f8ca6a325153b31c,37f1af00-f530-11e6-a8ad-bb4187065983,558ae069c8dbd68523f2e311
,,,Long Term Debt,Cimarex Energy Co.,Financial,,,United States,United States,,,TRUE,,,,57d9862e3ae611cf7dc76607,1c4c85d0-9096-11e6-9c48-7fed9788287a,558ae069c8dbd68523f2e311
,,,Net Earnings,Cimarex Energy Co.,Earnings,,,,,,,TRUE,,,,56a672d43eab55b56001d8c5,7395bdb0-f1eb-11e5-a744-378443196c1f,558ae069c8dbd68523f2e311
,,,Operating Expenses,Cimarex Energy Co.,Financial,,,United States,United States,,,TRUE,,,,57e45e2f4c3d62134e273f1c,486dfa40-9096-11e6-9c48-7fed9788287a,558ae069c8dbd68523f2e311
,,,Partners Equity,Cimarex Energy Co.,,,,,United States,,,TRUE,,,,584abaa24c1027f16a54117b,73882f10-f537-11e6-a8ad-bb4187065983,558ae069c8dbd68523f2e311
,,,Partners Equity,Cimarex Energy Co.,,,,,United States,,,TRUE,,,,584abaa24c1027f16a54117b,23210260-f530-11e6-a8ad-bb4187065983,558ae069c8dbd68523f2e311
,,,Production,Cimarex Energy Co.,Barrel of Oil Equivalent (BOE),,,United States,United States,,,TRUE,,,,569fa08bff90363b6dab6e61,0057d440-f1ec-11e5-a744-378443196c1f,558ae069c8dbd68523f2e311
,,,Production,Cimarex Energy Co.,Natural Gas,,,United States,United States,,,TRUE,,,,569fa08bff90363b6dab6e61,bb1ee1c0-f1eb-11e5-a744-378443196c1f,558ae069c8dbd68523f2e311
,,,Production,Cimarex Energy Co.,Crude Oil,,,United States,United States,,,TRUE,,,,569fa08bff90363b6dab6e61,dfb185b0-f1eb-11e5-a744-378443196c1f,558ae069c8dbd68523f2e311
,,,Production,Cimarex Energy Co.,Natural Gas Liquids (NGL),,,United States,United States,,,TRUE,,,,569fa08bff90363b6dab6e61,e85ebe80-f1eb-11e5-a744-378443196c1f,558ae069c8dbd68523f2e311
,,,Production and Operating Expenses,Cimarex Energy Co.,Financial,,,United States,United States,,,TRUE,,,,56a698cf3eab55b56001d92a,56418f10-9096-11e6-9c48-7fed9788287a,558ae069c8dbd68523f2e311
,,,Production Forecast - Base,Cimarex Energy Co.,Crude Oil,,,United States,United States,,,TRUE,,,,573a6b7436f45b7a0f4d8dda,ae7d1320-60ad-11e6-a47c-2510b630cfcc,558ae069c8dbd68523f2e311
,,,Production Forecast - Base,Cimarex Energy Co.,Natural Gas,,,United States,United States,,,TRUE,,,,573a6b7436f45b7a0f4d8dda,b8014b00-60ad-11e6-a47c-2510b630cfcc,558ae069c8dbd68523f2e311
,,,Production Forecast - Base,Cimarex Energy Co.,Natural Gas Liquids (NGL),,,United States,United States,,,TRUE,,,,573a6b7436f45b7a0f4d8dda,c08be0a0-60ad-11e6-a47c-2510b630cfcc,558ae069c8dbd68523f2e311
,,,Production Forecast - Base,Cimarex Energy Co.,Barrel of Oil Equivalent (BOE),,,United States,United States,,,TRUE,,,,573a6b7436f45b7a0f4d8dda,c924a710-60ad-11e6-a47c-2510b630cfcc,558ae069c8dbd68523f2e311
,,,Reserves - 1P,Cimarex Energy Co.,Reserves,,,,United States,,,TRUE,,,,5857fea4f8ca6a325153b310,618a7cc0-f530-11e6-a8ad-bb4187065983,558ae069c8dbd68523f2e311
,,,Reserves - 1P,Cimarex Energy Co.,Barrel of Oil Equivalent (BOE),,,,United States,,,TRUE,,,,5857fea4f8ca6a325153b310,0614c220-f53e-11e6-a8ad-bb4187065983,558ae069c8dbd68523f2e311
,,,Revenues,Cimarex Energy Co.,Financial,Operating Results,,,,,,TRUE,,,,55b940ef6d0133806cb05cb8,8c014450-f1eb-11e5-a744-378443196c1f,558ae069c8dbd68523f2e311
,,,Total Assets,Cimarex Energy Co.,,,,,United States,,,TRUE,,,,584ab9d74c1027f16a541179,1bdcf680-f530-11e6-a8ad-bb4187065983,558ae069c8dbd68523f2e311
,,,Total Assets,Cimarex Energy Co.,,,,,United States,,,TRUE,,,,584ab9d74c1027f16a541179,6a829d10-f537-11e6-a8ad-bb4187065983,558ae069c8dbd68523f2e311
,,,Total Current Liability,Cimarex Energy Co.,Financial,,,United States,United States,,,TRUE,,,,57d997823ae611cf7dc76638,14a439e0-9096-11e6-9c48-7fed9788287a,558ae069c8dbd68523f2e311
,,,Transportation and Handling Expenses,Cimarex Energy Co.,,,,,United States,,,TRUE,,,,56a6927a3eab55b56001d904,00ad6de0-f530-11e6-a8ad-bb4187065983,558ae069c8dbd68523f2e311
PLAG.OKLA.135.TX2OK.A,PLAG.OKLA.135.TX2OK.A,Cimarron River - Texas to Oklahoma,Pipeline Delivery Volumes,"Cimarron River Pipeline, LLC",Natural Gas,,Enable Gas Transmission,South Central,United States,Oklahoma,,TRUE,Actual,,,5630f3f415983cbc06213456,62c88520-98e3-11ed-959a-d7d69ae82ff5,573de6dab7317a5f04ed84bb
PLAG.OKLA.135.OK2KS.A,PLAG.OKLA.135.OK2KS.A,Cimarron River - Oklahoma to Kansas,Pipeline Delivery Volumes,"Cimarron River Pipeline, LLC",Natural Gas,,Enable Gas Transmission,South Central,United States,Oklahoma,,TRUE,Actual,,,5630f3f415983cbc06213456,6f4897e0-98e3-11ed-959a-d7d69ae82ff5,573de6dab7317a5f04ed84bb
,,,Average Realized Price - Crude,Civitas Resources,Crude Oil,,,,,,,TRUE,,,,56a0f3dfff90363b6dab7f55,c405fc20-eb91-11e5-a262-25918eef6799,558ae03ec8dbd68523f2e0b1
,,,Average Realized Price - Natural Gas,Civitas Resources,Natural Gas,,,,,,,TRUE,,,,56a0f429ff90363b6dab7f59,dc58a390-eb91-11e5-a262-25918eef6799,558ae03ec8dbd68523f2e0b1
,,,Average Realized Price - NGL,Civitas Resources,Natural Gas Liquids (NGL),,,,,,,TRUE,,,,56a0f3f1ff90363b6dab7f56,ce64dc90-eb91-11e5-a262-25918eef6799,558ae03ec8dbd68523f2e0b1
,,,Barrels of Oil Equivalent,Civitas Resources,Barrel of Oil Equivalent (BOE),,,,,,,TRUE,,,,56959764f3ca6443516d4aa6,39bf5060-eb92-11e5-a262-25918eef6799,558ae03ec8dbd68523f2e0b1
,,,Capital Spending,Civitas Resources,,,,North America,United States,,,TRUE,,,,57236ef77a4ce4e550a7c357,cf7e10d0-47bf-11e6-9704-55cff9097eb8,558ae03ec8dbd68523f2e0b1
,,,Capital Spending - Forecast,Civitas Resources,Financial,Capital Budget,,United States,United States,,,TRUE,,,,579b539b1b71bcbe47e0de89,cec27ed0-6554-11e6-83af-f56431710fad,558ae03ec8dbd68523f2e0b1
,,,Cash and Cash Equivalents,Civitas Resources,Financial,,,United States,United States,,,TRUE,,,,57f509dfdf15d7901a674fa5,defeabe0-953b-11e6-85c7-bf23edf8d7c3,558ae03ec8dbd68523f2e0b1
,,,Cash Flow from Financing,Civitas Resources,Financial,,,United States,United States,,,TRUE,,,,57f50986df15d7901a674fa4,d13af590-953b-11e6-85c7-bf23edf8d7c3,558ae03ec8dbd68523f2e0b1
,,,Cash Flow from Investing,Civitas Resources,Financial,,,United States,United States,,,TRUE,,,,57f50977df15d7901a674fa3,cab70560-953b-11e6-85c7-bf23edf8d7c3,558ae03ec8dbd68523f2e0b1
,,,Cash Flow from Operations,Civitas Resources,Financial,,,United States,United States,,,TRUE,,,,57236ec77a4ce4e550a7c355,c40c5350-953b-11e6-85c7-bf23edf8d7c3,558ae03ec8dbd68523f2e0b1
,,,Crude Oil Production,Civitas Resources,Crude Oil,,,United States,United States,,,TRUE,,,,55a8156d0c2ecfd8307bf6c4,134a7ef0-eb92-11e5-a262-25918eef6799,558ae03ec8dbd68523f2e0b1
,,,Lease Operating Expenses,Civitas Resources,,,,,,,,TRUE,,,,56214f8537340954121ae578,e7cd12b0-eb91-11e5-a262-25918eef6799,558ae03ec8dbd68523f2e0b1
,,,Lease Operating Expenses,Civitas Resources,Financial,,,United States,United States,,,TRUE,,,,56214f8537340954121ae578,eaf32070-953b-11e6-85c7-bf23edf8d7c3,558ae03ec8dbd68523f2e0b1
,,,Long Term Debt,Civitas Resources,Financial,,,United States,United States,,,TRUE,,,,57d9862e3ae611cf7dc76607,bc2e9f80-953b-11e6-85c7-bf23edf8d7c3,558ae03ec8dbd68523f2e0b1
,,,Natural Gas Production,Civitas Resources,Natural Gas,,,United States,United States,,,TRUE,,,,55bf92caa4a923047d999e79,2a774400-eb92-11e5-a262-25918eef6799,558ae03ec8dbd68523f2e0b1
,,,Net Income,Civitas Resources,Financial,,,,,,,TRUE,,,,56a6876b3eab55b56001d8e3,4c9c1c40-eb92-11e5-a262-25918eef6799,558ae03ec8dbd68523f2e0b1
,,,NGL Production,Civitas Resources,Natural Gas Liquids (NGL),,,United States,United States,,,TRUE,,,,55b7ad2b7a4170482c981f6d,1d1360f0-eb92-11e5-a262-25918eef6799,558ae03ec8dbd68523f2e0b1
,,,Operating Expenses,Civitas Resources,Financial,,,United States,United States,,,TRUE,,,,57e45e2f4c3d62134e273f1c,e4face70-953b-11e6-85c7-bf23edf8d7c3,558ae03ec8dbd68523f2e0b1
,,,Total Current Liability,Civitas Resources,Financial,,,United States,United States,,,TRUE,,,,57d997823ae611cf7dc76638,b106f0d0-953b-11e6-85c7-bf23edf8d7c3,558ae03ec8dbd68523f2e0b1
,,,Prices,CME Group Inc.,Refined Products,Gasoline,,,,,,TRUE,,,,56a6954d3eab55b56001d907,a52c7850-d0f8-11e5-8352-d125961f655b,56a652613eab55b56001d834
,,,Prices,CME Group Inc.,Crude Oil,NYMEX Crude Oil,,,,,,TRUE,,,,56a6954d3eab55b56001d907,03ab4150-d0f8-11e5-8352-d125961f655b,56a652613eab55b56001d834
,,,Prices,CME Group Inc.,Refined Products,Distillates,,,,,,TRUE,,,,56a6954d3eab55b56001d907,907212d0-d0f8-11e5-8352-d125961f655b,56a652613eab55b56001d834
,,,Prices,CME Group Inc.,Natural Gas,NYMEX Natural Gas,,,,,,TRUE,,,,56a6954d3eab55b56001d907,66bd7fb0-d0f8-11e5-8352-d125961f655b,56a652613eab55b56001d834
,,,Capital Spending,CNX Resources Corporation,Financial,,,United States,United States,,,TRUE,,,,57236ef77a4ce4e550a7c357,df297df0-a5b9-11e6-b7c5-8b618d3efbef,558ae074c8dbd68523f2e3a3
,,,Capital Spending - Forecast,CNX Resources Corporation,Financial,Capital Budget,,,United States,,,TRUE,,,,579b539b1b71bcbe47e0de89,4f990550-a5de-11e6-b7c5-8b618d3efbef,558ae074c8dbd68523f2e3a3
,,,Cash and Cash Equivalents,CNX Resources Corporation,Financial,,,United States,United States,,,TRUE,,,,57f509dfdf15d7901a674fa5,39093170-a5bb-11e6-b7c5-8b618d3efbef,558ae074c8dbd68523f2e3a3
,,,Cash Flow from Financing,CNX Resources Corporation,Financial,,,United States,United States,,,TRUE,,,,57f50986df15d7901a674fa4,32b7ea00-a5bb-11e6-b7c5-8b618d3efbef,558ae074c8dbd68523f2e3a3
,,,Cash Flow from Investing,CNX Resources Corporation,Financial,,,United States,United States,,,TRUE,,,,57f50977df15d7901a674fa3,cefebd40-a5ba-11e6-b7c5-8b618d3efbef,558ae074c8dbd68523f2e3a3
,,,Cash Flow from Operations,CNX Resources Corporation,Financial,,,United States,United States,,,TRUE,,,,57236ec77a4ce4e550a7c355,c90a89f0-a5ba-11e6-b7c5-8b618d3efbef,558ae074c8dbd68523f2e3a3
,,,Current Assets,CNX Resources Corporation,Financial,,,United States,United States,,,TRUE,,,,5857fe0ef8ca6a325153b30f,a3016000-cde5-11e6-94d7-8b5be013bcad,558ae074c8dbd68523f2e3a3
