GasDate,DryGasProduction,LNG Sendout,Net Imports from Canada,TotalSupply,PowerBurn,Industrial,ResComm,PipeLoss,USDemand,NetExports to Mexico,Total Demand,NetImportExport,Balance,ImpliedStorageChange,LNG Feedgas
2018-06-19,81465.0,255.0,5808.0,87528.0,35913.0,21094.0,11954.0,2038.0,74000.0,4338.0,78338.0,1725.0,-1704.0,7486.0,3000.0
2018-06-20,81967.0,228.0,5178.0,87373.0,34736.0,21129.0,12220.0,2016.0,73350.0,4335.0,77685.0,1071.0,-1646.0,8042.0,3249.0
2018-06-21,82225.0,232.0,5351.0,87808.0,33799.0,21273.0,12146.0,1991.0,72840.0,4428.0,77268.0,1155.0,-1608.0,8933.0,3631.0
2018-06-22,83168.0,196.0,5393.0,88757.0,32807.0,21426.0,12291.0,1972.0,72024.0,4460.0,76484.0,1129.0,-685.0,11589.0,3528.0
2018-06-23,83144.0,188.0,5315.0,88647.0,31713.0,21329.0,11993.0,1924.0,70250.0,4417.0,74667.0,1086.0,-696.0,13285.0,3290.0
2018-06-24,83283.0,159.0,5435.0,88877.0,32495.0,21292.0,11678.0,1941.0,70956.0,4418.0,75374.0,1176.0,-736.0,12766.0,3549.0
2018-06-25,83240.0,203.0,5356.0,88799.0,33228.0,21287.0,12043.0,1973.0,72215.0,4387.0,76602.0,1172.0,-788.0,11409.0,3684.0
2018-06-26,82854.0,257.0,5641.0,88752.0,34782.0,21358.0,11964.0,2018.0,73697.0,4563.0,78260.0,1335.0,-777.0,9714.0,3575.0
2018-06-27,83499.0,236.0,5589.0,89324.0,35708.0,21358.0,11633.0,2037.0,74246.0,4541.0,78787.0,1284.0,-786.0,9752.0,3510.0
2018-06-28,83747.0,222.0,5613.0,89582.0,37511.0,21212.0,11526.0,2072.0,75890.0,4604.0,80494.0,1231.0,-874.0,8214.0,3570.0
2018-06-29,84104.0,275.0,6059.0,90438.0,37790.0,21249.0,11168.0,2060.0,75826.0,4615.0,80441.0,1719.0,-1985.0,8012.0,3560.0
2018-06-30,83983.0,295.0,6031.0,90309.0,37435.0,21199.0,11311.0,2046.0,75536.0,4703.0,80239.0,1623.0,-1976.0,8094.0,3546.0
2018-07-01,83703.0,261.0,6321.0,90285.0,38771.0,21174.0,11047.0,2076.0,76424.0,4570.0,80994.0,2012.0,-1261.0,8031.0,3356.0
2018-07-02,83930.0,233.0,6229.0,90392.0,40733.0,21153.0,11041.0,2132.0,78543.0,4581.0,83124.0,1881.0,-1381.0,5886.0,3485.0
2018-07-03,83787.0,298.0,6097.0,90182.0,40472.0,21169.0,10913.0,2126.0,78220.0,4780.0,83000.0,1615.0,-1421.0,5760.0,3540.0
2018-07-04,83982.0,209.0,5532.0,89723.0,37397.0,20983.0,10606.0,2020.0,74183.0,4627.0,78810.0,1114.0,-1359.0,9553.0,3176.0
2018-07-05,83985.0,239.0,5903.0,90127.0,39920.0,21084.0,10534.0,2088.0,76831.0,4882.0,81713.0,1260.0,-1514.0,6900.0,3206.0
2018-07-06,83732.0,198.0,5472.0,89402.0,37309.0,21229.0,11995.0,2064.0,75998.0,4822.0,80820.0,848.0,-975.0,7606.0,3400.0
2018-07-07,83847.0,153.0,5259.0,89259.0,33921.0,21286.0,12130.0,1968.0,72708.0,5080.0,77788.0,332.0,-845.0,10626.0,3403.0
2018-07-08,83940.0,162.0,5311.0,89413.0,34725.0,21226.0,11587.0,1976.0,72472.0,5009.0,77481.0,464.0,-907.0,11023.0,2958.0
2018-07-09,83795.0,188.0,5528.0,89511.0,39097.0,21137.0,11412.0,2095.0,76707.0,5058.0,81765.0,658.0,-1189.0,6557.0,2967.0
2018-07-10,82954.0,265.0,5926.0,89145.0,41235.0,21096.0,11248.0,2153.0,78994.0,4811.0,83805.0,1380.0,-1317.0,4023.0,3262.0
2018-07-11,83041.0,180.0,5832.0,89053.0,40866.0,21199.0,11254.0,2154.0,78890.0,4959.0,83849.0,1053.0,-1370.0,3834.0,3415.0
2018-07-12,83628.0,170.0,5701.0,89499.0,41000.0,21231.0,11208.0,2157.0,78520.0,5019.0,83539.0,852.0,-1390.0,4570.0,2924.0
2018-07-13,83578.0,189.0,5748.0,89515.0,41218.0,21191.0,11269.0,2160.0,78992.0,5008.0,84000.0,929.0,-1503.0,4012.0,3154.0
2018-07-14,83167.0,219.0,5381.0,88767.0,39831.0,21221.0,10939.0,2113.0,77535.0,5036.0,82571.0,564.0,-1334.0,4862.0,3431.0
2018-07-15,83367.0,234.0,5486.0,89087.0,39872.0,21236.0,10965.0,2119.0,77626.0,5042.0,82668.0,678.0,-1281.0,5139.0,3435.0
2018-07-16,83178.0,222.0,6029.0,89429.0,43126.0,21266.0,11505.0,2223.0,81172.0,4944.0,86116.0,1307.0,-1442.0,1871.0,3053.0
2018-07-17,82577.0,229.0,5697.0,88503.0,41734.0,21360.0,11280.0,2186.0,79800.0,4831.0,84631.0,1095.0,-1345.0,2528.0,3239.0
2018-07-18,82646.0,252.0,5777.0,88675.0,40189.0,21508.0,11405.0,2157.0,78733.0,4765.0,83498.0,1264.0,-1330.0,3845.0,3474.0
2018-07-19,82994.0,217.0,5408.0,88619.0,39989.0,21570.0,11526.0,2159.0,78509.0,4732.0,83241.0,893.0,-1397.0,3982.0,3265.0
2018-07-20,83437.0,176.0,5103.0,88716.0,38758.0,21550.0,11287.0,2116.0,76786.0,4808.0,81594.0,471.0,-1787.0,5335.0,3075.0
2018-07-21,83615.0,161.0,5120.0,88896.0,35625.0,21585.0,11050.0,2016.0,73704.0,5022.0,78726.0,259.0,-1706.0,8464.0,3427.0
2018-07-22,83699.0,181.0,5174.0,89054.0,36186.0,21557.0,11092.0,2032.0,74285.0,4993.0,79278.0,362.0,-1687.0,8088.0,3419.0
2018-07-23,83786.0,252.0,5484.0,89522.0,39316.0,21608.0,11389.0,2122.0,77674.0,4798.0,82472.0,938.0,-1726.0,5324.0,3239.0
2018-07-24,83377.0,219.0,5497.0,89093.0,40612.0,21531.0,11439.0,2156.0,78580.0,4811.0,83391.0,905.0,-1783.0,3919.0,2842.0
2018-07-25,82778.0,227.0,5226.0,88231.0,40621.0,21482.0,11464.0,2156.0,78617.0,4870.0,83487.0,583.0,-1740.0,3004.0,2894.0
2018-07-26,83479.0,249.0,5185.0,88913.0,40768.0,21525.0,11358.0,2165.0,79253.0,4840.0,84093.0,594.0,-1715.0,3104.0,3437.0
2018-07-27,83416.0,249.0,5183.0,88848.0,38808.0,21601.0,11384.0,2113.0,77485.0,4998.0,82483.0,434.0,-1714.0,4653.0,3578.0
2018-07-28,84348.0,231.0,5086.0,89665.0,35970.0,21498.0,11036.0,2021.0,73718.0,5008.0,78726.0,309.0,-1663.0,9275.0,3194.0
2018-07-29,84312.0,231.0,5011.0,89554.0,36444.0,21529.0,11216.0,2039.0,74737.0,5019.0,79756.0,223.0,-1610.0,8187.0,3509.0
2018-07-30,84569.0,228.0,4861.0,89658.0,37338.0,21498.0,11536.0,2068.0,75919.0,4956.0,80875.0,133.0,-1725.0,7057.0,3479.0
2018-07-31,84924.0,273.0,4863.0,90060.0,37275.0,21452.0,11774.0,2071.0,76234.0,4933.0,81167.0,203.0,-1732.0,7160.0,3662.0
2018-08-01,83229.0,189.0,4905.0,88323.0,37803.0,21457.0,11068.0,2059.0,75828.0,5027.0,80855.0,67.0,-2042.0,5426.0,3441.0
2018-08-02,83373.0,229.0,5283.0,88885.0,38217.0,21501.0,10976.0,2070.0,76151.0,4986.0,81137.0,526.0,-2058.0,5689.0,3388.0
2018-08-03,84466.0,258.0,5081.0,89805.0,37425.0,21458.0,10831.0,2040.0,75319.0,4978.0,80297.0,361.0,-2223.0,7285.0,3564.0
2018-08-04,84807.0,202.0,4722.0,89731.0,38191.0,21220.0,10738.0,2053.0,75852.0,4928.0,80780.0,-4.0,-2206.0,6746.0,3650.0
2018-08-05,85109.0,199.0,4770.0,90078.0,39313.0,21183.0,10600.0,2084.0,76727.0,4998.0,81725.0,-29.0,-2228.0,6125.0,3546.0
2018-08-06,85242.0,257.0,5054.0,90553.0,42829.0,21264.0,11024.0,2198.0,80263.0,4988.0,85251.0,323.0,-2362.0,2939.0,2947.0
2018-08-07,84828.0,234.0,5553.0,90615.0,42842.0,21348.0,11195.0,2210.0,80413.0,5094.0,85507.0,693.0,-2245.0,2863.0,2818.0
2018-08-08,84908.0,205.0,4891.0,90004.0,41881.0,21306.0,11268.0,2180.0,79586.0,5056.0,84642.0,40.0,-2269.0,3093.0,2951.0
2018-08-09,85000.0,224.0,4773.0,89997.0,41560.0,21276.0,11056.0,2165.0,79214.0,5008.0,84222.0,-11.0,-2356.0,3419.0,3158.0
2018-08-10,85067.0,209.0,4725.0,90001.0,38755.0,21263.0,11212.0,2085.0,76755.0,5068.0,81823.0,-134.0,-2616.0,5561.0,3440.0
2018-08-11,85626.0,163.0,4709.0,90498.0,35158.0,21169.0,10928.0,1967.0,72888.0,5107.0,77995.0,-235.0,-2510.0,9994.0,3665.0
2018-08-12,85719.0,147.0,4721.0,90587.0,35818.0,21169.0,10636.0,1981.0,73129.0,5012.0,78141.0,-144.0,-2527.0,9919.0,3525.0
2018-08-13,85849.0,167.0,4852.0,90868.0,38080.0,21305.0,10823.0,2058.0,75774.0,4981.0,80755.0,38.0,-2639.0,7474.0,3508.0
2018-08-14,85519.0,168.0,4962.0,90649.0,39347.0,21302.0,11042.0,2102.0,77342.0,4878.0,82220.0,252.0,-2612.0,5817.0,3549.0
2018-08-15,85198.0,261.0,5189.0,90648.0,40704.0,21283.0,11005.0,2144.0,78686.0,4921.0,83607.0,529.0,-2621.0,4421.0,3550.0
2018-08-16,85344.0,299.0,5664.0,91307.0,41284.0,21333.0,11112.0,2163.0,79425.0,5003.0,84428.0,960.0,-2594.0,4285.0,3534.0
2018-08-17,85960.0,215.0,5004.0,91179.0,39764.0,21386.0,11013.0,2117.0,77825.0,5137.0,82962.0,82.0,-1493.0,6724.0,3546.0
2018-08-18,86024.0,241.0,4557.0,90822.0,36333.0,21310.0,10656.0,1997.0,73836.0,5170.0,79006.0,-372.0,-1391.0,10426.0,3540.0
2018-08-19,86097.0,184.0,4450.0,90731.0,35516.0,21399.0,10933.0,1986.0,73262.0,5121.0,78383.0,-487.0,-1369.0,10978.0,3428.0
2018-08-20,86164.0,169.0,4494.0,90827.0,36568.0,21421.0,11362.0,2033.0,74334.0,5160.0,79494.0,-497.0,-1410.0,9922.0,2950.0
2018-08-21,85242.0,180.0,4677.0,90099.0,36504.0,21370.0,11354.0,2037.0,74432.0,5016.0,79448.0,-159.0,-1389.0,9261.0,3167.0
2018-08-22,85485.0,215.0,4385.0,90085.0,35151.0,21453.0,11704.0,2006.0,73172.0,5040.0,78212.0,-440.0,-1391.0,10483.0,2857.0
2018-08-23,85191.0,202.0,4516.0,89909.0,33765.0,21574.0,12011.0,1979.0,71848.0,5006.0,76854.0,-288.0,-1379.0,11677.0,2518.0
2018-08-24,85836.0,194.0,4369.0,90399.0,33370.0,21600.0,11716.0,1961.0,71715.0,5057.0,76772.0,-494.0,-1705.0,11923.0,3068.0
2018-08-25,86321.0,198.0,4496.0,91015.0,33937.0,21498.0,10805.0,1945.0,71401.0,4985.0,76386.0,-291.0,-1737.0,12892.0,3216.0
2018-08-26,86341.0,210.0,4639.0,91190.0,36099.0,21380.0,10686.0,2003.0,73505.0,4981.0,78486.0,-132.0,-1812.0,10892.0,3336.0
2018-08-27,86586.0,283.0,5113.0,91982.0,40162.0,21364.0,10588.0,2113.0,77473.0,4894.0,82367.0,502.0,-1906.0,7709.0,3245.0
2018-08-28,86092.0,291.0,5670.0,92053.0,41917.0,21444.0,11603.0,2189.0,80800.0,4880.0,85680.0,1081.0,-1941.0,4433.0,3646.0
2018-08-29,85970.0,321.0,5360.0,91651.0,39925.0,21482.0,12009.0,2142.0,78488.0,4925.0,83413.0,756.0,-1718.0,6520.0,2930.0
2018-08-30,85743.0,230.0,4897.0,90870.0,37465.0,21522.0,11812.0,2071.0,76087.0,4962.0,81049.0,165.0,-1718.0,8103.0,3217.0
2018-08-31,85629.0,140.0,4237.0,90006.0,34758.0,21518.0,11371.0,1981.0,72833.0,5021.0,77854.0,-644.0,-1371.0,10780.0,3204.0
2018-09-01,86479.0,149.0,4063.0,90691.0,34284.0,21333.0,10901.0,1951.0,71767.0,5096.0,76863.0,-884.0,-1378.0,12450.0,3298.0
2018-09-02,86577.0,180.0,4273.0,91030.0,34665.0,21273.0,10829.0,1955.0,72214.0,5002.0,77216.0,-549.0,-1373.0,12441.0,3493.0
2018-09-03,86554.0,253.0,4612.0,91419.0,36153.0,21159.0,10923.0,1987.0,73608.0,5102.0,78710.0,-237.0,-1431.0,11278.0,3387.0
2018-09-04,86075.0,214.0,4815.0,91104.0,39562.0,21288.0,10980.0,2089.0,76786.0,4892.0,81678.0,137.0,-1524.0,7903.0,2868.0
2018-09-05,85602.0,225.0,4619.0,90446.0,40150.0,21471.0,11333.0,2122.0,78013.0,4985.0,82998.0,-141.0,-1516.0,5932.0,2937.0
2018-09-06,85584.0,261.0,4252.0,90097.0,38083.0,21502.0,11706.0,2081.0,76293.0,4893.0,81186.0,-380.0,-1444.0,7466.0,2921.0
2018-09-07,86190.0,146.0,3764.0,90100.0,35349.0,21644.0,11742.0,2017.0,74208.0,4961.0,79169.0,-1051.0,-590.0,10342.0,3457.0
2018-09-08,86720.0,133.0,3771.0,90624.0,31380.0,21613.0,12327.0,1914.0,70838.0,4970.0,75808.0,-1066.0,-567.0,14248.0,3604.0
2018-09-09,86802.0,121.0,3770.0,90693.0,31192.0,21737.0,13556.0,1940.0,72032.0,4959.0,76991.0,-1068.0,-507.0,13196.0,3608.0
2018-09-10,86868.0,121.0,3868.0,90857.0,33013.0,21704.0,13204.0,1982.0,73471.0,4986.0,78457.0,-997.0,-506.0,11893.0,3568.0
2018-09-11,86331.0,142.0,3856.0,90329.0,33236.0,21617.0,12479.0,1966.0,72466.0,4949.0,77415.0,-951.0,-512.0,12403.0,3169.0
2018-09-12,86053.0,125.0,3980.0,90158.0,34346.0,21495.0,11813.0,1975.0,72615.0,4983.0,77598.0,-878.0,-491.0,12070.0,2987.0
2018-09-13,86569.0,138.0,4269.0,90976.0,36109.0,21463.0,11700.0,2024.0,74459.0,4955.0,79414.0,-548.0,-500.0,11063.0,3163.0
2018-09-14,86737.0,138.0,4278.0,91153.0,36301.0,21371.0,11027.0,2009.0,73904.0,5058.0,78962.0,-642.0,-3525.0,8666.0,3195.0
2018-09-15,86874.0,132.0,4510.0,91516.0,35393.0,21335.0,10449.0,1970.0,72465.0,5080.0,77545.0,-438.0,-3538.0,10432.0,3318.0
2018-09-16,87221.0,152.0,4572.0,91945.0,36175.0,21360.0,10637.0,2000.0,73672.0,5038.0,78710.0,-314.0,-3547.0,9687.0,3501.0
2018-09-17,87393.0,199.0,4467.0,92059.0,40004.0,21407.0,10906.0,2122.0,77505.0,5009.0,82514.0,-343.0,-3700.0,5844.0,3067.0
2018-09-18,86490.0,175.0,4520.0,91185.0,41673.0,21435.0,11089.0,2180.0,79295.0,5119.0,84414.0,-424.0,-3795.0,2976.0,2918.0
2018-09-19,86559.0,135.0,4573.0,91267.0,40273.0,21522.0,11820.0,2165.0,78453.0,5178.0,83631.0,-470.0,-3799.0,3837.0,2674.0
2018-09-20,86413.0,121.0,4490.0,91024.0,39770.0,21491.0,11955.0,2150.0,78443.0,5034.0,83477.0,-423.0,-3777.0,3771.0,3075.0
2018-09-21,86824.0,85.0,4464.0,91373.0,36366.0,21580.0,12222.0,2058.0,75064.0,5049.0,80113.0,-500.0,-231.0,11029.0,2837.0
2018-09-22,87527.0,72.0,4352.0,91951.0,31458.0,21711.0,13371.0,1948.0,71550.0,5051.0,76601.0,-627.0,-246.0,15104.0,3062.0
2018-09-23,87777.0,59.0,4309.0,92145.0,31003.0,21735.0,14094.0,1953.0,71774.0,4996.0,76770.0,-628.0,-233.0,15143.0,2988.0
2018-09-24,87972.0,57.0,4235.0,92264.0,32577.0,21723.0,13762.0,1990.0,73044.0,4996.0,78040.0,-704.0,-224.0,14002.0,2991.0
2018-09-25,87904.0,87.0,4557.0,92548.0,33192.0,21658.0,13440.0,1999.0,73267.0,4955.0,78222.0,-311.0,-245.0,14081.0,2977.0
2018-09-26,87400.0,129.0,4660.0,92189.0,32504.0,21734.0,13956.0,1994.0,73222.0,5098.0,78320.0,-309.0,-218.0,13651.0,3034.0
2018-09-27,87653.0,93.0,4781.0,92527.0,31323.0,21950.0,14905.0,1992.0,73103.0,5013.0,78116.0,-139.0,-207.0,14204.0,2933.0
2018-09-28,87922.0,76.0,4562.0,92560.0,29367.0,22004.0,15599.0,1952.0,71595.0,5023.0,76618.0,-385.0,-771.0,15171.0,2672.0
2018-09-29,87787.0,88.0,4167.0,92042.0,28137.0,21987.0,15152.0,1903.0,69943.0,5065.0,75008.0,-810.0,-759.0,16275.0,2765.0
2018-09-30,87833.0,76.0,4313.0,92222.0,29697.0,21828.0,14605.0,1929.0,71005.0,5038.0,76043.0,-649.0,-746.0,15432.0,2946.0
2018-10-01,86493.0,84.0,5349.0,91926.0,33631.0,21680.0,13928.0,2019.0,74325.0,4993.0,79318.0,440.0,-660.0,11949.0,3066.0
2018-10-02,86339.0,80.0,5092.0,91511.0,35442.0,21627.0,13333.0,2056.0,75366.0,5024.0,80390.0,148.0,-632.0,10489.0,2908.0
2018-10-03,86714.0,78.0,5220.0,92012.0,36303.0,21516.0,13071.0,2078.0,75871.0,5025.0,80896.0,273.0,-637.0,10479.0,2903.0
2018-10-04,86379.0,94.0,5109.0,91582.0,34489.0,21672.0,14949.0,2079.0,76101.0,4994.0,81095.0,209.0,-699.0,9788.0,2912.0
2018-10-05,86498.0,81.0,5033.0,91612.0,32667.0,21839.0,15613.0,2052.0,75067.0,4998.0,80065.0,116.0,-1011.0,10536.0,2895.0
2018-10-06,87120.0,76.0,5179.0,92375.0,31315.0,21659.0,14307.0,1968.0,72240.0,4912.0,77152.0,343.0,-889.0,14335.0,2991.0
2018-10-07,87151.0,109.0,5227.0,92487.0,32072.0,21646.0,14562.0,1995.0,73181.0,4913.0,78094.0,423.0,-905.0,13488.0,2906.0
2018-10-08,87251.0,77.0,5269.0,92597.0,34326.0,21565.0,14116.0,2042.0,74960.0,4860.0,79820.0,486.0,-866.0,11909.0,2910.0
2018-10-09,85998.0,104.0,5282.0,91384.0,34116.0,21481.0,14323.0,2037.0,74218.0,4958.0,79176.0,428.0,-851.0,11358.0,2261.0
2018-10-10,86482.0,145.0,3987.0,90614.0,32673.0,21692.0,16176.0,2056.0,74998.0,4884.0,79882.0,-752.0,-893.0,9839.0,2401.0
2018-10-11,86224.0,91.0,4179.0,90494.0,30067.0,22191.0,18747.0,2053.0,75412.0,4771.0,80183.0,-501.0,-917.0,9394.0,2354.0
2018-10-12,86479.0,92.0,4134.0,90705.0,26522.0,22646.0,22027.0,2036.0,76370.0,4729.0,81099.0,-503.0,609.0,10215.0,3139.0
2018-10-13,85926.0,91.0,4565.0,90582.0,23692.0,22602.0,23168.0,1980.0,74479.0,4938.0,79417.0,-282.0,780.0,11946.0,3037.0
2018-10-14,86216.0,89.0,4609.0,90914.0,24782.0,22497.0,23986.0,2034.0,76439.0,4923.0,81362.0,-225.0,735.0,10287.0,3140.0
2018-10-15,86438.0,107.0,4663.0,91208.0,27354.0,22827.0,23761.0,2129.0,79239.0,4827.0,84066.0,-57.0,553.0,7696.0,3167.0
2018-10-16,86333.0,115.0,3841.0,90289.0,28182.0,22752.0,24092.0,2160.0,80764.0,4812.0,85576.0,-856.0,561.0,5274.0,3578.0
2018-10-17,86831.0,100.0,4656.0,91587.0,28453.0,22707.0,23754.0,2151.0,80778.0,4759.0,85537.0,-3.0,528.0,6578.0,3713.0
2018-10-18,86730.0,109.0,4864.0,91703.0,27672.0,22740.0,25656.0,2170.0,81801.0,5002.0,86803.0,-29.0,963.0,5864.0,3562.0
2018-10-19,87825.0,101.0,4580.0,92506.0,25753.0,22461.0,22414.0,2025.0,76162.0,4965.0,81127.0,-284.0,-544.0,10835.0,3507.0
2018-10-20,87649.0,91.0,4170.0,91910.0,24235.0,22472.0,22518.0,1983.0,74768.0,5041.0,79809.0,-780.0,-866.0,11235.0,3560.0
2018-10-21,87769.0,104.0,4407.0,92280.0,24418.0,23064.0,27420.0,2120.0,80713.0,4935.0,85648.0,-424.0,-276.0,6356.0,3691.0
2018-10-22,88112.0,111.0,4296.0,92519.0,25756.0,22880.0,25386.0,2105.0,79740.0,4884.0,84624.0,-477.0,-283.0,7613.0,3613.0
2018-10-23,87531.0,108.0,4166.0,91805.0,26550.0,22732.0,24194.0,2098.0,79280.0,5023.0,84303.0,-749.0,-692.0,6810.0,3707.0
2018-10-24,87903.0,120.0,4060.0,92083.0,26573.0,23019.0,27399.0,2189.0,83173.0,4986.0,88159.0,-806.0,-374.0,3550.0,3994.0
2018-10-25,87762.0,99.0,4096.0,91957.0,27827.0,23080.0,28250.0,2253.0,85284.0,4975.0,90259.0,-780.0,-237.0,1461.0,3873.0
2018-10-26,87966.0,118.0,3726.0,91810.0,26963.0,22896.0,27226.0,2200.0,83211.0,4938.0,88149.0,-1094.0,1009.0,4670.0,3926.0
2018-10-27,88605.0,114.0,3797.0,92516.0,25355.0,22733.0,24749.0,2078.0,79187.0,4943.0,84130.0,-1032.0,873.0,9259.0,4272.0
2018-10-28,88648.0,115.0,3722.0,92485.0,24470.0,22594.0,24289.0,2036.0,77132.0,4887.0,82019.0,-1050.0,838.0,11304.0,3743.0
2018-10-29,88733.0,96.0,3792.0,92621.0,25384.0,22666.0,24760.0,2075.0,78027.0,4881.0,82908.0,-993.0,841.0,10555.0,3143.0
2018-10-30,88750.0,109.0,3581.0,92440.0,26154.0,22593.0,24820.0,2102.0,78889.0,4955.0,83844.0,-1265.0,922.0,9516.0,3221.0
2018-10-31,89053.0,118.0,3283.0,92454.0,25667.0,22555.0,23497.0,2058.0,77583.0,5001.0,82584.0,-1600.0,687.0,10557.0,3805.0
2018-11-01,88193.0,124.0,2864.0,91181.0,25674.0,22722.0,22893.0,2056.0,77675.0,5037.0,82712.0,-2049.0,765.0,9233.0,4329.0
2018-11-02,88271.0,115.0,2860.0,91246.0,24604.0,22782.0,23458.0,2040.0,77248.0,4991.0,82239.0,-2016.0,-666.0,8341.0,4363.0
2018-11-03,88788.0,100.0,2995.0,91883.0,22361.0,23019.0,25735.0,2025.0,77551.0,4867.0,82418.0,-1772.0,-613.0,8852.0,4410.0
2018-11-04,88736.0,98.0,3001.0,91835.0,22349.0,22956.0,26635.0,2053.0,78212.0,4836.0,83048.0,-1737.0,-644.0,8143.0,4219.0
2018-11-05,88817.0,98.0,3007.0,91922.0,24143.0,22718.0,25165.0,2064.0,77642.0,4832.0,82474.0,-1727.0,-666.0,8783.0,3552.0
2018-11-06,87978.0,97.0,2866.0,90941.0,24593.0,22725.0,25311.0,2087.0,78237.0,5024.0,83261.0,-2061.0,-543.0,7138.0,3522.0
2018-11-07,88326.0,101.0,2922.0,91349.0,25386.0,23156.0,29106.0,2212.0,83342.0,5132.0,88474.0,-2109.0,-392.0,2482.0,3483.0
2018-11-08,88307.0,97.0,3098.0,91502.0,25992.0,23577.0,34242.0,2378.0,89420.0,5178.0,94598.0,-1983.0,-143.0,-3240.0,3231.0
2018-11-09,88219.0,105.0,3244.0,91568.0,26530.0,24277.0,39297.0,2553.0,96851.0,4760.0,101611.0,-1411.0,-2614.0,-12657.0,4194.0
2018-11-10,88619.0,97.0,3668.0,92384.0,26196.0,24845.0,43105.0,2664.0,101318.0,4768.0,106086.0,-1003.0,-2607.0,-16307.0,4508.0
2018-11-11,88227.0,104.0,3641.0,91972.0,25913.0,24403.0,41723.0,2592.0,99037.0,4751.0,103788.0,-1006.0,-2492.0,-14308.0,4406.0
2018-11-12,88152.0,101.0,3611.0,91864.0,28421.0,24984.0,43896.0,2754.0,104231.0,4567.0,108798.0,-855.0,-2827.0,-19761.0,4176.0
2018-11-13,86995.0,89.0,3640.0,90724.0,30495.0,25289.0,43991.0,2844.0,107042.0,4679.0,111721.0,-950.0,-3102.0,-24099.0,4423.0
2018-11-14,86877.0,103.0,3635.0,90615.0,29969.0,25275.0,45122.0,2852.0,107696.0,4553.0,112249.0,-815.0,-2810.0,-24445.0,4478.0
2018-11-15,87845.0,155.0,3465.0,91465.0,29244.0,24683.0,44141.0,2781.0,105086.0,4689.0,109775.0,-1069.0,-2613.0,-20924.0,4237.0
2018-11-16,87469.0,132.0,3606.0,91207.0,25427.0,24148.0,39215.0,2505.0,95889.0,4705.0,100594.0,-967.0,-76.0,-9461.0,4593.0
2018-11-17,88196.0,111.0,3642.0,91949.0,23106.0,24170.0,39035.0,2418.0,93202.0,4775.0,97977.0,-1022.0,-130.0,-6158.0,4472.0
2018-11-18,88426.0,119.0,3555.0,92100.0,24276.0,24431.0,40853.0,2521.0,96542.0,4585.0,101127.0,-911.0,-101.0,-9127.0,4461.0
2018-11-19,88740.0,122.0,3537.0,92399.0,25524.0,24515.0,39533.0,2529.0,96365.0,4432.0,100797.0,-773.0,-199.0,-8598.0,4263.0
2018-11-20,88752.0,110.0,3615.0,92477.0,25063.0,24580.0,40796.0,2554.0,96973.0,4398.0,101371.0,-673.0,-151.0,-9045.0,3979.0
2018-11-21,88959.0,128.0,3736.0,92823.0,23279.0,24585.0,41072.0,2493.0,96074.0,4742.0,100816.0,-878.0,-66.0,-8059.0,4645.0
2018-11-22,89354.0,200.0,3825.0,93379.0,20782.0,24591.0,43269.0,2454.0,95783.0,4864.0,100647.0,-839.0,215.0,-7053.0,4687.0
2018-11-23,89467.0,123.0,3791.0,93381.0,20477.0,24063.0,40843.0,2373.0,92062.0,4773.0,96835.0,-859.0,-770.0,-4224.0,4306.0
2018-11-24,89446.0,116.0,3335.0,92897.0,20765.0,23624.0,34436.0,2223.0,85525.0,4739.0,90264.0,-1288.0,-836.0,1798.0,4476.0
2018-11-25,89580.0,99.0,3244.0,92923.0,21400.0,23955.0,34856.0,2274.0,86920.0,4742.0,91662.0,-1399.0,-954.0,307.0,4435.0
2018-11-26,89447.0,100.0,3313.0,92860.0,26214.0,24735.0,40419.0,2609.0,98433.0,4592.0,103025.0,-1179.0,-965.0,-11130.0,4456.0
2018-11-27,89345.0,111.0,3643.0,93099.0,29218.0,24999.0,46310.0,2855.0,107867.0,4678.0,112545.0,-924.0,-981.0,-20427.0,4485.0
2018-11-28,89691.0,176.0,3691.0,93558.0,28396.0,24798.0,45514.0,2786.0,105745.0,4635.0,110380.0,-768.0,-978.0,-17800.0,4251.0
2018-11-29,89945.0,103.0,3351.0,93399.0,26028.0,24117.0,40697.0,2547.0,97594.0,4796.0,102390.0,-1342.0,-1034.0,-10026.0,4205.0
2018-11-30,90544.0,119.0,3071.0,93734.0,22818.0,23765.0,38332.0,2377.0,91569.0,4710.0,96279.0,-1520.0,-1352.0,-3898.0,4277.0
2018-12-01,90349.0,115.0,2990.0,93454.0,21151.0,23582.0,35517.0,2249.0,86727.0,4475.0,91202.0,-1370.0,-1531.0,721.0,4227.0
2018-12-02,90481.0,103.0,2984.0,93568.0,22235.0,23579.0,33955.0,2264.0,86339.0,4593.0,90932.0,-1506.0,-1376.0,1260.0,4305.0
2018-12-03,90230.0,98.0,3116.0,93444.0,25799.0,24323.0,39207.0,2528.0,96332.0,4524.0,100856.0,-1310.0,-1523.0,-8935.0,4476.0
2018-12-04,89147.0,108.0,4369.0,93624.0,28636.0,25153.0,47265.0,2854.0,108483.0,4715.0,113198.0,-238.0,-1593.0,-21167.0,4576.0
2018-12-05,89669.0,130.0,4251.0,94050.0,28059.0,25299.0,49614.0,2890.0,110395.0,4845.0,115240.0,-464.0,-1868.0,-23059.0,4532.0
