date,max_lmp,location
2016-07-12,50.4589,SPPNORTH_HUB
2016-07-13,47.1485,SPPNORTH_HUB
2016-07-14,34.7993,SPPNORTH_HUB
2016-07-15,38.2819,SPPNORTH_HUB
2016-07-16,28.0599,SPPNORTH_HUB
2016-07-17,36.595,SPPNORTH_HUB
2016-07-18,47.4302,SPPNORTH_HUB
2016-07-19,38.2275,SPPNORTH_HUB
2016-07-20,47.0924,SPPNORTH_HUB
2016-07-21,52.1181,SPPNORTH_HUB
2016-07-22,54.4536,SPPNORTH_HUB
2016-07-23,40.9991,SPPNORTH_HUB
2016-07-24,41.0812,SPPNORTH_HUB
2016-07-25,43.8294,SPPNORTH_HUB
2016-07-26,42.0104,SPPNORTH_HUB
2016-07-27,42.8718,SPPNORTH_HUB
2016-07-28,42.0,SPPNORTH_HUB
2016-07-29,37.6947,SPPNORTH_HUB
2016-07-30,34.8063,SPPNORTH_HUB
2016-07-31,25.767,SPPNORTH_HUB
2016-08-01,41.5298,SPPNORTH_HUB
2016-08-02,50.1585,SPPNORTH_HUB
2016-08-03,44.1611,SPPNORTH_HUB
2016-08-04,43.832,SPPNORTH_HUB
2016-08-05,40.8943,SPPNORTH_HUB
2016-08-06,35.6986,SPPNORTH_HUB
2016-08-07,35.478,SPPNORTH_HUB
2016-08-08,40.9773,SPPNORTH_HUB
2016-08-09,41.4065,SPPNORTH_HUB
2016-08-10,39.3338,SPPNORTH_HUB
2016-08-11,41.6434,SPPNORTH_HUB
2016-08-12,37.4362,SPPNORTH_HUB
