Date,item,value,region,,,,,
12/5/2024,CONUS - STORAGE,-29844.955,Conus,,,,,
12/6/2024,CONUS - STORAGE,-39845.508,Conus,,,,,
12/7/2024,CONUS - STORAGE,-12816.213,Conus,,,,,
12/8/2024,CONUS - STORAGE,1392.8383,Conus,,,,,
12/9/2024,CONUS - STORAGE,-5426.391,Conus,,,,,
12/10/2024,CONUS - STORAGE,-11470.724,Conus,,,,,
12/11/2024,CONUS - STORAGE,-17653.535,Conus,,,,,
12/12/2024,CONUS - STORAGE,-33898.805,Conus,,,,,
12/13/2024,CONUS - STORAGE,-32338.146,Conus,,,,,
12/14/2024,CONUS - STORAGE,-11503.706,Conus,,,,,
12/15/2024,CONUS - STORAGE,-6417.749,Conus,,,,,
12/16/2024,CONUS - STORAGE,-6064.2793,Conus,,,,,
12/17/2024,CONUS - STORAGE,-5100.375,Conus,,,,,
12/18/2024,CONUS - STORAGE,-10654.017,Conus,,,,,
12/19/2024,CONUS - STORAGE,-18281.232,Conus,,,,,
12/20/2024,CONUS - STORAGE,-33030.957,Conus,,,,,
12/21/2024,CONUS - STORAGE,-30084.584,Conus,,,,,
12/22/2024,CONUS - STORAGE,-31310.04,Conus,,,,,
12/23/2024,CONUS - STORAGE,-31150.627,Conus,,,,,
12/24/2024,CONUS - STORAGE,-17954.668,Conus,,,,,
12/25/2024,CONUS - STORAGE,-5100.482,Conus,,,,,
12/26/2024,CONUS - STORAGE,-19924.219,Conus,,,,,
12/27/2024,CONUS - STORAGE,-12490.183,Conus,,,,,
12/28/2024,CONUS - STORAGE,5036.237,Conus,,,,,
12/29/2024,CONUS - STORAGE,6156.544,Conus,,,,,
12/30/2024,CONUS - STORAGE,-6047.422,Conus,,,,,
12/31/2024,CONUS - STORAGE,-12711.7705,Conus,,,,,
1/1/2025,CONUS - STORAGE,-2222.1997,Conus,,,,,
1/2/2025,CONUS - STORAGE,-18011.31,Conus,,,,,
1/3/2025,CONUS - STORAGE,-23172.713,Conus,,,,,
1/4/2025,CONUS - STORAGE,-19229.555,Conus,,,,,
1/5/2025,CONUS - STORAGE,-20640.031,Conus,,,,,
1/6/2025,CONUS - STORAGE,-42585.777,Conus,,,,,
1/7/2025,CONUS - STORAGE,-51727.457,Conus,,,,,
1/8/2025,CONUS - STORAGE,-52207.684,Conus,,,,,
1/9/2025,CONUS - STORAGE,-52698.53,Conus,,,,,
1/10/2025,CONUS - STORAGE,-44016.332,Conus,,,,,
1/11/2025,CONUS - STORAGE,-26943.13,Conus,,,,,
1/12/2025,CONUS - STORAGE,-21190.56,Conus,,,,,
1/13/2025,CONUS - STORAGE,-34187.492,Conus,,,,,
1/14/2025,CONUS - STORAGE,-46171.777,Conus,,,,,
1/15/2025,CONUS - STORAGE,-44450.867,Conus,,,,,
1/16/2025,CONUS - STORAGE,-31527.578,Conus,,,,,
1/17/2025,CONUS - STORAGE,-23239.357,Conus,,,,,
1/18/2025,CONUS - STORAGE,-14974.603,Conus,,,,,
1/19/2025,CONUS - STORAGE,-41963.6,Conus,,,,,
1/20/2025,CONUS - STORAGE,-56228.59,Conus,,,,,
1/21/2025,CONUS - STORAGE,-89435.83,Conus,,,,,
1/22/2025,CONUS - STORAGE,-76422.695,Conus,,,,,
1/23/2025,CONUS - STORAGE,-51009.754,Conus,,,,,
1/24/2025,CONUS - STORAGE,-46746.453,Conus,,,,,
1/25/2025,CONUS - STORAGE,-27584.852,Conus,,,,,
1/26/2025,CONUS - STORAGE,-17667.215,Conus,,,,,
1/27/2025,CONUS - STORAGE,-31396.639,Conus,,,,,
1/28/2025,CONUS - STORAGE,-19390.557,Conus,,,,,
1/29/2025,CONUS - STORAGE,-12272.877,Conus,,,,,
1/30/2025,CONUS - STORAGE,-16124.971,Conus,,,,,
1/31/2025,CONUS - STORAGE,-9152.815,Conus,,,,,
2/1/2025,CONUS - STORAGE,-10160.968,Conus,,,,,
2/2/2025,CONUS - STORAGE,-6920.161,Conus,,,,,
2/3/2025,CONUS - STORAGE,-5720.0825,Conus,,,,,
2/4/2025,CONUS - STORAGE,-14394.665,Conus,,,,,
2/5/2025,CONUS - STORAGE,-19567.1,Conus,,,,,
2/6/2025,CONUS - STORAGE,-10515.214,Conus,,,,,
2/7/2025,CONUS - STORAGE,-18417.613,Conus,,,,,
2/8/2025,CONUS - STORAGE,-9584.297,Conus,,,,,
2/9/2025,CONUS - STORAGE,-10687.494,Conus,,,,,
2/10/2025,CONUS - STORAGE,-28461.732,Conus,,,,,
2/11/2025,CONUS - STORAGE,-33203.645,Conus,,,,,
2/12/2025,CONUS - STORAGE,-30986.479,Conus,,,,,
2/13/2025,CONUS - STORAGE,-36617.566,Conus,,,,,
2/14/2025,CONUS - STORAGE,-36659.453,Conus,,,,,
2/15/2025,CONUS - STORAGE,-11931.024,Conus,,,,,
2/16/2025,CONUS - STORAGE,-15308.848,Conus,,,,,
2/17/2025,CONUS - STORAGE,-28301.469,Conus,,,,,
2/18/2025,CONUS - STORAGE,-55344.484,Conus,,,,,
2/19/2025,CONUS - STORAGE,-65125.934,Conus,,,,,
2/20/2025,CONUS - STORAGE,-68939.875,Conus,,,,,
2/21/2025,CONUS - STORAGE,-55529.977,Conus,,,,,
2/22/2025,CONUS - STORAGE,-27896.596,Conus,,,,,
2/23/2025,CONUS - STORAGE,-9693.559,Conus,,,,,
2/24/2025,CONUS - STORAGE,-8228.919,Conus,,,,,
2/25/2025,CONUS - STORAGE,-2237.966,Conus,,,,,
2/26/2025,CONUS - STORAGE,-2430.9075,Conus,,,,,
2/27/2025,CONUS - STORAGE,-1612.1156,Conus,,,,,
2/28/2025,CONUS - STORAGE,-3291.6104,Conus,,,,,
3/1/2025,CONUS - STORAGE,-946.8276,Conus,,,,,
3/2/2025,CONUS - STORAGE,-12568.985,Conus,,,,,
3/3/2025,CONUS - STORAGE,-12911.9375,Conus,,,,,
3/4/2025,CONUS - STORAGE,-3059.3132,Conus,,,,,
3/5/2025,CONUS - STORAGE,-5572.9766,Conus,,,,,
3/6/2025,CONUS - STORAGE,-13326.453,Conus,,,,,
3/7/2025,CONUS - STORAGE,-10884.215,Conus,,,,,
3/8/2025,CONUS - STORAGE,-737.1986,Conus,,,,,
3/9/2025,CONUS - STORAGE,2957.1404,Conus,,,,,
3/10/2025,CONUS - STORAGE,2660.681,Conus,,,,,
3/11/2025,CONUS - STORAGE,2820.8147,Conus,,,,,
3/12/2025,CONUS - STORAGE,2157.1975,Conus,,,,,
3/13/2025,CONUS - STORAGE,-166.95044,Conus,,,,,
3/14/2025,CONUS - STORAGE,2437.1653,Conus,,,,,
3/15/2025,CONUS - STORAGE,10206.683,Conus,,,,,
3/16/2025,CONUS - STORAGE,7534.7827,Conus,,,,,
3/17/2025,CONUS - STORAGE,-1650.3306,Conus,,,,,
3/18/2025,CONUS - STORAGE,1778.7881,Conus,,,,,
3/19/2025,CONUS - STORAGE,2417.5798,Conus,,,,,
3/20/2025,CONUS - STORAGE,-4002.4756,Conus,,,,,
3/21/2025,CONUS - STORAGE,-5702.8955,Conus,,,,,
3/22/2025,CONUS - STORAGE,7549.288,Conus,,,,,
3/23/2025,CONUS - STORAGE,3835.4524,Conus,,,,,
3/24/2025,CONUS - STORAGE,3778.129,Conus,,,,,
3/25/2025,CONUS - STORAGE,1840.2214,Conus,,,,,
3/26/2025,CONUS - STORAGE,-1823.4924,Conus,,,,,
3/27/2025,CONUS - STORAGE,-25.056477,Conus,,,,,
3/28/2025,CONUS - STORAGE,6211.7695,Conus,,,,,
3/29/2025,CONUS - STORAGE,15217.792,Conus,,,,,
3/30/2025,CONUS - STORAGE,13975.669,Conus,,,,,
3/31/2025,CONUS - STORAGE,3827.1387,Conus,,,,,
4/1/2025,CONUS - STORAGE,-1491.0958,Conus,,,,,
4/2/2025,CONUS - STORAGE,971.165,Conus,,,,,
4/3/2025,CONUS - STORAGE,4594.8257,Conus,,,,,
4/4/2025,CONUS - STORAGE,4874.7354,Conus,,,,,
4/5/2025,CONUS - STORAGE,13064.571,Conus,,,,,
4/6/2025,CONUS - STORAGE,8184.0605,Conus,,,,,
4/7/2025,CONUS - STORAGE,-3131.922,Conus,,,,,
4/8/2025,CONUS - STORAGE,-10272.139,Conus,,,,,
4/9/2025,CONUS - STORAGE,-5413.815,Conus,,,,,
4/10/2025,CONUS - STORAGE,105.968765,Conus,,,,,
4/11/2025,CONUS - STORAGE,557.9755,Conus,,,,,
4/12/2025,CONUS - STORAGE,8461.118,Conus,,,,,
4/13/2025,CONUS - STORAGE,12761.549,Conus,,,,,
4/14/2025,CONUS - STORAGE,8654.183,Conus,,,,,
4/15/2025,CONUS - STORAGE,5100.5728,Conus,,,,,
4/16/2025,CONUS - STORAGE,2962.594,Conus,,,,,
4/17/2025,CONUS - STORAGE,6701.6943,Conus,,,,,
4/18/2025,CONUS - STORAGE,20455.186,Conus,,,,,
4/19/2025,CONUS - STORAGE,16795.693,Conus,,,,,
4/20/2025,CONUS - STORAGE,16224.144,Conus,,,,,
4/21/2025,CONUS - STORAGE,10194.318,Conus,,,,,
4/22/2025,CONUS - STORAGE,8131.178,Conus,,,,,
4/23/2025,CONUS - STORAGE,9225.938,Conus,,,,,
4/24/2025,CONUS - STORAGE,8444.522,Conus,,,,,
4/25/2025,CONUS - STORAGE,7940.1147,Conus,,,,,
4/26/2025,CONUS - STORAGE,14348.271,Conus,,,,,
4/27/2025,CONUS - STORAGE,13934.805,Conus,,,,,
4/28/2025,CONUS - STORAGE,9252.833,Conus,,,,,
4/29/2025,CONUS - STORAGE,8553.915,Conus,,,,,
4/30/2025,CONUS - STORAGE,8807.395,Conus,,,,,
5/1/2025,CONUS - STORAGE,9542.448,Conus,,,,,
5/2/2025,CONUS - STORAGE,10075.8125,Conus,,,,,
5/3/2025,CONUS - STORAGE,14899.915,Conus,,,,,
5/4/2025,CONUS - STORAGE,16494.957,Conus,,,,,
5/5/2025,CONUS - STORAGE,10588.744,Conus,,,,,
5/6/2025,CONUS - STORAGE,11988.806,Conus,,,,,
5/7/2025,CONUS - STORAGE,9935.886,Conus,,,,,
5/8/2025,CONUS - STORAGE,7956.498,Conus,,,,,
5/9/2025,CONUS - STORAGE,7593.825,Conus,,,,,
5/10/2025,CONUS - STORAGE,15876.608,Conus,,,,,
5/11/2025,CONUS - STORAGE,17535.59,Conus,,,,,
5/12/2025,CONUS - STORAGE,12294.435,Conus,,,,,
5/13/2025,CONUS - STORAGE,10036.753,Conus,,,,,
5/14/2025,CONUS - STORAGE,8858.783,Conus,,,,,
5/15/2025,CONUS - STORAGE,10632.369,Conus,,,,,
5/16/2025,CONUS - STORAGE,10242.248,Conus,,,,,
5/17/2025,CONUS - STORAGE,15889.367,Conus,,,,,
5/18/2025,CONUS - STORAGE,15611.193,Conus,,,,,
5/19/2025,CONUS - STORAGE,7565.937,Conus,,,,,
5/20/2025,CONUS - STORAGE,6568.581,Conus,,,,,
5/21/2025,CONUS - STORAGE,7167.044,Conus,,,,,
5/22/2025,CONUS - STORAGE,7349.472,Conus,,,,,
5/23/2025,CONUS - STORAGE,8342.752,Conus,,,,,
5/24/2025,CONUS - STORAGE,14768.677,Conus,,,,,
5/25/2025,CONUS - STORAGE,16468.818,Conus,,,,,
5/26/2025,CONUS - STORAGE,21058.377,Conus,,,,,
5/27/2025,CONUS - STORAGE,11696.035,Conus,,,,,
5/28/2025,CONUS - STORAGE,11305.079,Conus,,,,,
5/29/2025,CONUS - STORAGE,12098.4375,Conus,,,,,
5/30/2025,CONUS - STORAGE,13117.493,Conus,,,,,
5/31/2025,CONUS - STORAGE,18980.049,Conus,,,,,
6/1/2025,CONUS - STORAGE,18105.271,Conus,,,,,
6/2/2025,CONUS - STORAGE,12496.881,Conus,,,,,
6/3/2025,CONUS - STORAGE,11227.444,Conus,,,,,
6/4/2025,CONUS - STORAGE,11678.11,Conus,,,,,
6/5/2025,CONUS - STORAGE,9908.272,Conus,,,,,
6/6/2025,CONUS - STORAGE,10487.697,Conus,,,,,
6/7/2025,CONUS - STORAGE,18827.389,Conus,,,,,
6/8/2025,CONUS - STORAGE,18959.402,Conus,,,,,
6/9/2025,CONUS - STORAGE,11111.602,Conus,,,,,
1/1/2015,Midwest - Balance,0,Midwest,,,,,
1/2/2015,Midwest - Balance,0,Midwest,,,,,
1/3/2015,Midwest - Balance,0,Midwest,,,,,
1/4/2015,Midwest - Balance,0,Midwest,,,,,
1/5/2015,Midwest - Balance,0,Midwest,,,,,
1/6/2015,Midwest - Balance,0,Midwest,,,,,
1/7/2015,Midwest - Balance,0,Midwest,,,,,
1/8/2015,Midwest - Balance,0,Midwest,,,,,
1/9/2015,Midwest - Balance,0,Midwest,,,,,
1/10/2015,Midwest - Balance,0,Midwest,,,,,
1/11/2015,Midwest - Balance,0,Midwest,,,,,
1/12/2015,Midwest - Balance,0,Midwest,,,,,
1/13/2015,Midwest - Balance,0,Midwest,,,,,
1/14/2015,Midwest - Balance,0,Midwest,,,,,
1/15/2015,Midwest - Balance,0,Midwest,,,,,
1/16/2015,Midwest - Balance,0,Midwest,,,,,
1/17/2015,Midwest - Balance,0,Midwest,,,,,
1/18/2015,Midwest - Balance,0,Midwest,,,,,
1/19/2015,Midwest - Balance,0,Midwest,,,,,
1/20/2015,Midwest - Balance,0,Midwest,,,,,
1/21/2015,Midwest - Balance,0,Midwest,,,,,
1/22/2015,Midwest - Balance,0,Midwest,,,,,
1/23/2015,Midwest - Balance,0,Midwest,,,,,
1/24/2015,Midwest - Balance,0,Midwest,,,,,
1/25/2015,Midwest - Balance,0,Midwest,,,,,
1/26/2015,Midwest - Balance,0,Midwest,,,,,
1/27/2015,Midwest - Balance,0,Midwest,,,,,
1/28/2015,Midwest - Balance,0,Midwest,,,,,
1/29/2015,Midwest - Balance,0,Midwest,,,,,
1/30/2015,Midwest - Balance,0,Midwest,,,,,
1/31/2015,Midwest - Balance,0,Midwest,,,,,
2/1/2015,Midwest - Balance,0,Midwest,,,,,
2/2/2015,Midwest - Balance,0,Midwest,,,,,
2/3/2015,Midwest - Balance,0,Midwest,,,,,
2/4/2015,Midwest - Balance,0,Midwest,,,,,
2/5/2015,Midwest - Balance,0,Midwest,,,,,
2/6/2015,Midwest - Balance,0,Midwest,,,,,
2/7/2015,Midwest - Balance,0,Midwest,,,,,
2/8/2015,Midwest - Balance,0,Midwest,,,,,
2/9/2015,Midwest - Balance,0,Midwest,,,,,
2/10/2015,Midwest - Balance,0,Midwest,,,,,
2/11/2015,Midwest - Balance,0,Midwest,,,,,
2/12/2015,Midwest - Balance,0,Midwest,,,,,
2/13/2015,Midwest - Balance,0,Midwest,,,,,
2/14/2015,Midwest - Balance,0,Midwest,,,,,
2/15/2015,Midwest - Balance,0,Midwest,,,,,
2/16/2015,Midwest - Balance,0,Midwest,,,,,
2/17/2015,Midwest - Balance,0,Midwest,,,,,
2/18/2015,Midwest - Balance,0,Midwest,,,,,
2/19/2015,Midwest - Balance,0,Midwest,,,,,
2/20/2015,Midwest - Balance,0,Midwest,,,,,
2/21/2015,Midwest - Balance,0,Midwest,,,,,
2/22/2015,Midwest - Balance,0,Midwest,,,,,
2/23/2015,Midwest - Balance,0,Midwest,,,,,
2/24/2015,Midwest - Balance,0,Midwest,,,,,
2/25/2015,Midwest - Balance,0,Midwest,,,,,
2/26/2015,Midwest - Balance,0,Midwest,,,,,
2/27/2015,Midwest - Balance,0,Midwest,,,,,
2/28/2015,Midwest - Balance,0,Midwest,,,,,
3/1/2015,Midwest - Balance,0,Midwest,,,,,
3/2/2015,Midwest - Balance,0,Midwest,,,,,
3/3/2015,Midwest - Balance,0,Midwest,,,,,
3/4/2015,Midwest - Balance,0,Midwest,,,,,
3/5/2015,Midwest - Balance,0,Midwest,,,,,
3/6/2015,Midwest - Balance,0,Midwest,,,,,
3/7/2015,Midwest - Balance,0,Midwest,,,,,
3/8/2015,Midwest - Balance,0,Midwest,,,,,
3/9/2015,Midwest - Balance,0,Midwest,,,,,
3/10/2015,Midwest - Balance,0,Midwest,,,,,
3/11/2015,Midwest - Balance,0,Midwest,,,,,
3/12/2015,Midwest - Balance,0,Midwest,,,,,
3/13/2015,Midwest - Balance,0,Midwest,,,,,
3/14/2015,Midwest - Balance,0,Midwest,,,,,
3/15/2015,Midwest - Balance,0,Midwest,,,,,
3/16/2015,Midwest - Balance,0,Midwest,,,,,
3/17/2015,Midwest - Balance,0,Midwest,,,,,
3/18/2015,Midwest - Balance,0,Midwest,,,,,
3/19/2015,Midwest - Balance,0,Midwest,,,,,
3/20/2015,Midwest - Balance,0,Midwest,,,,,
3/21/2015,Midwest - Balance,0,Midwest,,,,,
3/22/2015,Midwest - Balance,0,Midwest,,,,,
3/23/2015,Midwest - Balance,0,Midwest,,,,,
3/24/2015,Midwest - Balance,0,Midwest,,,,,
3/25/2015,Midwest - Balance,0,Midwest,,,,,
3/26/2015,Midwest - Balance,0,Midwest,,,,,
3/27/2015,Midwest - Balance,0,Midwest,,,,,
3/28/2015,Midwest - Balance,0,Midwest,,,,,
3/29/2015,Midwest - Balance,0,Midwest,,,,,
3/30/2015,Midwest - Balance,0,Midwest,,,,,
3/31/2015,Midwest - Balance,0,Midwest,,,,,
4/1/2015,Midwest - Balance,0,Midwest,,,,,
4/2/2015,Midwest - Balance,0,Midwest,,,,,
4/3/2015,Midwest - Balance,0,Midwest,,,,,
4/4/2015,Midwest - Balance,0,Midwest,,,,,
4/5/2015,Midwest - Balance,0,Midwest,,,,,
4/6/2015,Midwest - Balance,0,Midwest,,,,,
4/7/2015,Midwest - Balance,0,Midwest,,,,,
4/8/2015,Midwest - Balance,0,Midwest,,,,,
4/9/2015,Midwest - Balance,0,Midwest,,,,,
4/10/2015,Midwest - Balance,0,Midwest,,,,,
4/11/2015,Midwest - Balance,0,Midwest,,,,,
4/12/2015,Midwest - Balance,0,Midwest,,,,,
4/13/2015,Midwest - Balance,0,Midwest,,,,,
4/14/2015,Midwest - Balance,0,Midwest,,,,,
4/15/2015,Midwest - Balance,0,Midwest,,,,,
4/16/2015,Midwest - Balance,0,Midwest,,,,,
4/17/2015,Midwest - Balance,0,Midwest,,,,,
4/18/2015,Midwest - Balance,0,Midwest,,,,,
4/19/2015,Midwest - Balance,0,Midwest,,,,,
4/20/2015,Midwest - Balance,0,Midwest,,,,,
4/21/2015,Midwest - Balance,0,Midwest,,,,,
4/22/2015,Midwest - Balance,0,Midwest,,,,,
4/23/2015,Midwest - Balance,0,Midwest,,,,,
4/24/2015,Midwest - Balance,0,Midwest,,,,,
4/25/2015,Midwest - Balance,0,Midwest,,,,,
4/26/2015,Midwest - Balance,0,Midwest,,,,,
4/27/2015,Midwest - Balance,0,Midwest,,,,,
4/28/2015,Midwest - Balance,0,Midwest,,,,,
4/29/2015,Midwest - Balance,0,Midwest,,,,,
4/30/2015,Midwest - Balance,0,Midwest,,,,,
5/1/2015,Midwest - Balance,0,Midwest,,,,,
5/2/2015,Midwest - Balance,0,Midwest,,,,,
5/3/2015,Midwest - Balance,0,Midwest,,,,,
5/4/2015,Midwest - Balance,0,Midwest,,,,,
5/5/2015,Midwest - Balance,0,Midwest,,,,,
5/6/2015,Midwest - Balance,0,Midwest,,,,,
5/7/2015,Midwest - Balance,0,Midwest,,,,,
5/8/2015,Midwest - Balance,0,Midwest,,,,,
5/9/2015,Midwest - Balance,0,Midwest,,,,,
5/10/2015,Midwest - Balance,0,Midwest,,,,,
5/11/2015,Midwest - Balance,0,Midwest,,,,,
5/12/2015,Midwest - Balance,0,Midwest,,,,,
5/13/2015,Midwest - Balance,0,Midwest,,,,,
5/14/2015,Midwest - Balance,0,Midwest,,,,,
5/15/2015,Midwest - Balance,0,Midwest,,,,,
5/16/2015,Midwest - Balance,0,Midwest,,,,,
5/17/2015,Midwest - Balance,0,Midwest,,,,,
5/18/2015,Midwest - Balance,0,Midwest,,,,,
5/19/2015,Midwest - Balance,0,Midwest,,,,,
5/20/2015,Midwest - Balance,0,Midwest,,,,,
5/21/2015,Midwest - Balance,0,Midwest,,,,,
5/22/2015,Midwest - Balance,0,Midwest,,,,,
5/23/2015,Midwest - Balance,0,Midwest,,,,,
5/24/2015,Midwest - Balance,0,Midwest,,,,,
5/25/2015,Midwest - Balance,0,Midwest,,,,,
5/26/2015,Midwest - Balance,0,Midwest,,,,,
5/27/2015,Midwest - Balance,0,Midwest,,,,,
5/28/2015,Midwest - Balance,0,Midwest,,,,,
5/29/2015,Midwest - Balance,0,Midwest,,,,,
5/30/2015,Midwest - Balance,0,Midwest,,,,,
5/31/2015,Midwest - Balance,0,Midwest,,,,,
6/1/2015,Midwest - Balance,0,Midwest,,,,,
6/2/2015,Midwest - Balance,0,Midwest,,,,,
6/3/2015,Midwest - Balance,0,Midwest,,,,,
6/4/2015,Midwest - Balance,0,Midwest,,,,,
6/5/2015,Midwest - Balance,0,Midwest,,,,,
6/6/2015,Midwest - Balance,0,Midwest,,,,,
6/7/2015,Midwest - Balance,0,Midwest,,,,,
6/8/2015,Midwest - Balance,0,Midwest,,,,,
6/9/2015,Midwest - Balance,0,Midwest,,,,,
6/10/2015,Midwest - Balance,0,Midwest,,,,,
6/11/2015,Midwest - Balance,0,Midwest,,,,,
6/12/2015,Midwest - Balance,0,Midwest,,,,,
6/13/2015,Midwest - Balance,0,Midwest,,,,,
6/14/2015,Midwest - Balance,0,Midwest,,,,,
6/15/2015,Midwest - Balance,0,Midwest,,,,,
6/16/2015,Midwest - Balance,0,Midwest,,,,,
6/17/2015,Midwest - Balance,0,Midwest,,,,,
6/18/2015,Midwest - Balance,0,Midwest,,,,,
6/19/2015,Midwest - Balance,0,Midwest,,,,,
6/20/2015,Midwest - Balance,0,Midwest,,,,,
6/21/2015,Midwest - Balance,0,Midwest,,,,,
6/22/2015,Midwest - Balance,0,Midwest,,,,,
6/23/2015,Midwest - Balance,0,Midwest,,,,,
6/24/2015,Midwest - Balance,0,Midwest,,,,,
6/25/2015,Midwest - Balance,0,Midwest,,,,,
6/26/2015,Midwest - Balance,0,Midwest,,,,,
6/27/2015,Midwest - Balance,0,Midwest,,,,,
6/28/2015,Midwest - Balance,0,Midwest,,,,,
6/29/2015,Midwest - Balance,0,Midwest,,,,,
6/30/2015,Midwest - Balance,0,Midwest,,,,,
7/1/2015,Midwest - Balance,0,Midwest,,,,,
7/2/2015,Midwest - Balance,0,Midwest,,,,,
7/3/2015,Midwest - Balance,0,Midwest,,,,,
7/4/2015,Midwest - Balance,0,Midwest,,,,,
7/5/2015,Midwest - Balance,0,Midwest,,,,,
7/6/2015,Midwest - Balance,0,Midwest,,,,,
7/7/2015,Midwest - Balance,0,Midwest,,,,,
7/8/2015,Midwest - Balance,0,Midwest,,,,,
7/9/2015,Midwest - Balance,0,Midwest,,,,,
7/10/2015,Midwest - Balance,0,Midwest,,,,,
7/11/2015,Midwest - Balance,0,Midwest,,,,,
7/12/2015,Midwest - Balance,0,Midwest,,,,,
7/13/2015,Midwest - Balance,0,Midwest,,,,,
7/14/2015,Midwest - Balance,0,Midwest,,,,,
7/15/2015,Midwest - Balance,0,Midwest,,,,,
7/16/2015,Midwest - Balance,0,Midwest,,,,,
7/17/2015,Midwest - Balance,0,Midwest,,,,,
7/18/2015,Midwest - Balance,0,Midwest,,,,,
7/19/2015,Midwest - Balance,0,Midwest,,,,,
7/20/2015,Midwest - Balance,0,Midwest,,,,,
7/21/2015,Midwest - Balance,0,Midwest,,,,,
7/22/2015,Midwest - Balance,0,Midwest,,,,,
7/23/2015,Midwest - Balance,0,Midwest,,,,,
7/24/2015,Midwest - Balance,0,Midwest,,,,,
7/25/2015,Midwest - Balance,0,Midwest,,,,,
7/26/2015,Midwest - Balance,0,Midwest,,,,,
7/27/2015,Midwest - Balance,0,Midwest,,,,,
7/28/2015,Midwest - Balance,0,Midwest,,,,,
7/29/2015,Midwest - Balance,0,Midwest,,,,,
7/30/2015,Midwest - Balance,0,Midwest,,,,,
7/31/2015,Midwest - Balance,0,Midwest,,,,,
8/1/2015,Midwest - Balance,0,Midwest,,,,,
8/2/2015,Midwest - Balance,0,Midwest,,,,,
8/3/2015,Midwest - Balance,0,Midwest,,,,,
8/4/2015,Midwest - Balance,0,Midwest,,,,,
8/5/2015,Midwest - Balance,0,Midwest,,,,,
8/6/2015,Midwest - Balance,0,Midwest,,,,,
8/7/2015,Midwest - Balance,0,Midwest,,,,,
8/8/2015,Midwest - Balance,0,Midwest,,,,,
8/9/2015,Midwest - Balance,0,Midwest,,,,,
8/10/2015,Midwest - Balance,0,Midwest,,,,,
8/11/2015,Midwest - Balance,0,Midwest,,,,,
8/12/2015,Midwest - Balance,0,Midwest,,,,,
8/13/2015,Midwest - Balance,0,Midwest,,,,,
8/14/2015,Midwest - Balance,0,Midwest,,,,,
8/15/2015,Midwest - Balance,0,Midwest,,,,,
8/16/2015,Midwest - Balance,0,Midwest,,,,,
8/17/2015,Midwest - Balance,0,Midwest,,,,,
8/18/2015,Midwest - Balance,0,Midwest,,,,,
8/19/2015,Midwest - Balance,0,Midwest,,,,,
8/20/2015,Midwest - Balance,0,Midwest,,,,,
8/21/2015,Midwest - Balance,0,Midwest,,,,,
8/22/2015,Midwest - Balance,0,Midwest,,,,,
8/23/2015,Midwest - Balance,0,Midwest,,,,,
8/24/2015,Midwest - Balance,0,Midwest,,,,,
8/25/2015,Midwest - Balance,0,Midwest,,,,,
8/26/2015,Midwest - Balance,0,Midwest,,,,,
8/27/2015,Midwest - Balance,0,Midwest,,,,,
8/28/2015,Midwest - Balance,0,Midwest,,,,,
8/29/2015,Midwest - Balance,0,Midwest,,,,,
8/30/2015,Midwest - Balance,0,Midwest,,,,,
8/31/2015,Midwest - Balance,0,Midwest,,,,,
9/1/2015,Midwest - Balance,0,Midwest,,,,,
9/2/2015,Midwest - Balance,0,Midwest,,,,,
9/3/2015,Midwest - Balance,0,Midwest,,,,,
9/4/2015,Midwest - Balance,0,Midwest,,,,,
9/5/2015,Midwest - Balance,0,Midwest,,,,,
9/6/2015,Midwest - Balance,0,Midwest,,,,,
9/7/2015,Midwest - Balance,0,Midwest,,,,,
9/8/2015,Midwest - Balance,0,Midwest,,,,,
9/9/2015,Midwest - Balance,0,Midwest,,,,,
9/10/2015,Midwest - Balance,0,Midwest,,,,,
9/11/2015,Midwest - Balance,0,Midwest,,,,,
9/12/2015,Midwest - Balance,0,Midwest,,,,,
9/13/2015,Midwest - Balance,0,Midwest,,,,,
9/14/2015,Midwest - Balance,0,Midwest,,,,,
9/15/2015,Midwest - Balance,0,Midwest,,,,,
9/16/2015,Midwest - Balance,0,Midwest,,,,,
9/17/2015,Midwest - Balance,0,Midwest,,,,,
9/18/2015,Midwest - Balance,0,Midwest,,,,,
9/19/2015,Midwest - Balance,0,Midwest,,,,,
9/20/2015,Midwest - Balance,0,Midwest,,,,,
9/21/2015,Midwest - Balance,0,Midwest,,,,,
9/22/2015,Midwest - Balance,0,Midwest,,,,,
9/23/2015,Midwest - Balance,0,Midwest,,,,,
9/24/2015,Midwest - Balance,0,Midwest,,,,,
9/25/2015,Midwest - Balance,0,Midwest,,,,,
9/26/2015,Midwest - Balance,0,Midwest,,,,,
9/27/2015,Midwest - Balance,0,Midwest,,,,,
9/28/2015,Midwest - Balance,0,Midwest,,,,,
9/29/2015,Midwest - Balance,0,Midwest,,,,,
9/30/2015,Midwest - Balance,0,Midwest,,,,,
10/1/2015,Midwest - Balance,0,Midwest,,,,,
10/2/2015,Midwest - Balance,0,Midwest,,,,,
10/3/2015,Midwest - Balance,0,Midwest,,,,,
10/4/2015,Midwest - Balance,0,Midwest,,,,,
10/5/2015,Midwest - Balance,0,Midwest,,,,,
10/6/2015,Midwest - Balance,0,Midwest,,,,,
10/7/2015,Midwest - Balance,0,Midwest,,,,,
